,t,P_dist,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,0.00336,988.0,1534343.3868954938,83782.67141162977,811.4559719786894,1636.075930248253,2268.828964633048,752.3633208214013,398.7525600353427,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
1,2.0,0.00336,988.0,3107390.546847347,127297.34644166008,811.4559719786894,1636.075930248253,2258.077916561837,748.7981802333467,396.8630355236738,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
2,3.0,0.00336,988.0,4694847.791683614,155819.5491579678,811.4559719786894,1636.075930248253,2254.0751152050557,747.4708166601902,396.1595328299008,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
3,4.0,0.00336,988.0,6291880.561800702,174379.22918176092,811.4559719786886,1636.075930248253,2251.415247071495,746.5887813666058,395.6920541243011,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
4,5.0,0.00336,988.0,7896078.666022065,185483.98620970547,811.4559719786886,1636.075930248253,2249.4248764869735,745.9287572546173,395.3422413449472,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
5,6.0,0.00336,988.0,9507428.169782419,189148.31797625497,811.4559719786886,1636.075930248253,2247.4383766150318,745.2700167044202,394.99310885334273,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
6,7.0,0.00336,988.0,11123537.551870473,187860.39966121316,811.4559719786886,1636.075930248253,2246.116188190671,744.831567579691,394.7607308172362,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
7,8.0,0.00336,988.0,12746775.199385814,179156.1251677908,811.4559719786886,1636.075930248253,2244.136114460868,744.1749579938439,394.4127277367373,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
8,9.0,0.00336,988.0,14374757.339910144,165515.607713243,811.4559719786886,1636.075930248253,2242.8181997361494,743.7379260649037,394.181100814399,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
9,10.0,0.00336,988.0,16007477.840195801,146945.2284221053,811.4559719786886,1636.075930248253,2241.5019886913446,743.301459090968,393.9497733182131,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
10,11.0,0.00336,988.0,17642565.22410948,125912.30726889893,811.4559719786886,1636.075930248253,2240.844521016886,743.0834371198988,393.8342216735464,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
11,12.0,0.00336,988.0,19282381.79018783,99959.07279077638,811.4559719786886,1636.075930248253,2239.530859304477,742.6478155266492,393.6033422291241,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
12,13.0,0.00336,988.0,20924560.65776258,71548.06377034262,811.4559719786886,1636.075930248253,2238.874664444366,742.4302156318334,393.4880142848717,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
13,14.0,0.00336,988.0,22571459.556543335,38226.26222206652,811.4559719786886,1636.075930248253,2237.56354466492,741.9954369655543,393.2575815917438,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
14,15.0,0.00336,988.0,24223072.40063896,0.0,811.4559719786886,1636.075930248253,2236.2541154107894,741.5612188921009,393.02744601281347,2337.2513289260755,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
15,16.0,0.00336,988.0,24979690.083841145,0.0,910.2559719786886,1809.7032238584113,2484.863882325634,824.0023692566191,436.72125570600815,2585.2903197977307,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
16,17.0,0.00336,988.0,24786989.367255293,0.0,1009.0559719786886,2001.7531542818556,2748.5634378223117,911.4474241132312,483.06713478001257,2859.647363259794,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
17,18.0,0.00336,988.0,23939150.147590533,0.0,1075.67512,2134.289618298687,2930.54635534423,971.7945345802833,515.0511033275502,3048.9851689981247,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
18,19.0,0.00336,988.0,23020394.36470542,0.0,1075.67512,2148.6362495610524,2950.2454006832163,978.3269085050175,518.5132615076593,3069.4803565157895,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
19,20.0,0.00336,988.0,22055973.372000393,42996.192344891046,1075.67512,2149.5140863356214,2962.930181188749,982.5332915042653,520.7426444972607,3070.734409050888,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
20,21.0,0.00336,988.0,21078427.521701403,99647.68690884947,1075.67512,2149.5140863356214,2966.5759749648487,983.7422682738562,521.3834021851438,3070.7344090508877,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
21,22.0,0.00336,988.0,20107448.437163334,149467.0181197754,1075.67512,2149.514086335621,2964.7518733645934,983.1373803960669,521.0628116099155,3070.7344090508873,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
22,23.0,0.00336,988.0,19149576.879537985,185649.0782169942,1075.67512,2149.514086335621,2961.110893666615,981.9300000164458,520.4229000087163,3070.7344090508873,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
23,24.0,0.00336,988.0,18214560.419654664,198052.34569270586,1075.67512,2149.514086335621,2954.7622554049417,979.8247366229932,519.3071104101864,3070.7344090508873,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
24,25.0,0.00336,988.0,17324939.56111645,163225.33647049777,1075.67512,2149.514086335621,2942.152366142411,975.6431882080902,517.0908897502878,3070.7344090508873,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
25,26.0,0.00336,988.0,16461072.50297348,119931.06524902189,1075.67512,2145.950428118353,2934.9985326992883,973.2709151237055,515.8335850155639,3065.6434687405044,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
26,27.0,0.00336,988.0,15606828.428669078,66624.89472699002,1075.67512,2145.950428118353,2932.3254816330195,972.3845082555403,515.3637893754365,3065.6434687405044,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
27,28.0,0.00336,988.0,14765385.7084262,0.0,1075.67512,2145.950428118353,2928.769549949263,971.2053305335043,514.7388251827573,3065.6434687405044,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
28,29.0,0.00336,988.0,13939897.789777506,7724.895082838833,1075.67512,2128.2658208182966,2924.337660617545,969.7356776742095,513.959909167331,3040.3797440261383,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
29,30.0,0.00336,988.0,13127136.358194306,2208.958726391107,1075.67512,2128.2658208182966,2920.802525321574,968.563396214351,513.338599993606,3040.3797440261383,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
30,31.0,0.00336,988.0,12311196.409595177,0.0,1075.67512,2128.2658208182966,2921.685446714888,968.8561805898381,513.4937757126143,3040.3797440261383,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
31,32.0,0.00336,988.0,12401721.115246963,0.0,976.8751200000002,1944.4558105802753,2669.8897094229674,885.3585348745022,469.2400234834862,2777.794015114679,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
32,33.0,0.00336,988.0,13402112.179896658,198052.34569270586,878.0751200000002,1721.8769667968538,2417.14905414577,801.5475461772191,424.82019947392615,2459.82423828122,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
33,34.0,0.00336,988.0,15183729.12884203,165850.12937358953,791.6241082963913,1608.604371648096,2200.1418640636393,729.5860838028531,386.68062441551217,2298.006245211566,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
34,35.0,0.00336,988.0,16965346.077787414,133647.91305447184,791.6241082963913,1608.604371648096,2200.1418640636393,729.5860838028531,386.68062441551217,2298.006245211566,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
35,36.0,0.00336,988.0,18751618.63441079,96601.93142959848,791.6241082963913,1608.604371648096,2198.8486397086367,729.1572394141998,386.45333688952593,2298.006245211566,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
36,37.0,0.00336,988.0,20537891.191034168,59555.94980472885,791.6241082963913,1608.604371648096,2198.8486397086367,729.1572394141998,386.45333688952593,2298.006245211566,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
37,38.0,0.00336,988.0,22317178.069003597,29777.974902364425,791.6241082963913,1608.604371648096,2200.7891060013994,729.8007148311319,386.79437886049993,2298.006245211566,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
38,39.0,0.00336,988.0,24096464.946973026,0.0,791.6241082963913,1608.604371648096,2200.7891060013994,729.8007148311319,386.79437886049993,2298.006245211566,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
39,40.0,0.00336,988.0,24979690.083841145,0.0,890.4241082963913,1784.0901601349426,2449.6951451962077,812.3401116478487,430.54025917335986,2548.700228764204,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
40,41.0,0.00336,988.0,24931765.185584567,0.0,989.2241082963911,1972.46457645239,2708.347932730845,898.1116145697298,475.9991557219568,2817.806537789129,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
41,42.0,0.00336,988.0,24043041.148798496,0.0,1076.6346688868625,2142.5607381729847,2941.9032489890387,975.5605788039851,517.0471067661122,3060.801054532835,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
42,43.0,0.00336,988.0,23105715.400255956,16025.131782973185,1076.6346688868625,2149.2770108936566,2955.403724476947,980.0374533190252,519.4198502590834,3070.395729848081,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
43,44.0,0.00336,988.0,22152082.29742669,49016.68393160775,1076.6346688868625,2149.2770108936566,2959.9335451121483,981.5395810461264,520.215977954447,3070.395729848081,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
44,45.0,0.00336,988.0,21185364.56457133,95621.68492353708,1076.634668886866,2149.2770108936566,2963.5681645638415,982.744852313033,520.8547717259075,3070.395729848081,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
45,46.0,0.00336,988.0,20215370.274972826,145635.6655744966,1076.634668886866,2149.2770108936566,2964.4783192147133,983.0466674724238,521.0147337603846,3070.395729848081,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
46,47.0,0.00336,988.0,19258469.249906983,182027.2139097005,1076.634668886866,2149.2770108936566,2960.8413012889746,981.8406008507653,520.3755184509057,3070.395729848081,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
47,48.0,0.00336,988.0,18321143.50136441,198052.34569270586,1076.634668886866,2149.2770108936566,2955.4037244769556,980.037453319028,519.4198502590849,3070.395729848081,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
48,49.0,0.00336,988.0,17419505.746483125,176947.14401890337,1076.634668886866,2149.2770108936566,2945.4903929043758,976.7501067721472,517.6775565892381,3070.395729848081,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
49,50.0,0.00336,988.0,16540444.822651766,132352.66263838112,1076.634668886866,2149.2770108936566,2939.2190509460643,974.6704755018699,516.575352015991,3070.395729848081,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
50,51.0,0.00336,988.0,15667815.445371727,81066.70203489624,1076.634668886866,2149.2770108936566,2937.432510237363,974.0780431408001,516.2613628646241,3070.395729848081,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
51,52.0,0.00336,988.0,14801609.210901808,23098.005589101464,1076.634668886866,2149.2770108936566,2935.6483039012182,973.4863848778734,515.947783985273,3070.395729848081,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
52,53.0,0.00336,988.0,13938611.401579516,13173.274054809162,1076.634668886866,2139.2860548956364,2934.7570746935444,973.1908455592421,515.7911481463983,3056.122935565195,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
53,54.0,0.00336,988.0,13072405.167109597,6586.637027407065,1076.634668886866,2139.2860548956364,2935.6483039012182,973.4863848778734,515.947783985273,3056.122935565195,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
54,55.0,0.00336,988.0,12206198.932639679,0.0,1076.634668886866,2139.2860548956364,2935.6483039012182,973.4863848778734,515.947783985273,3056.122935565195,2445927.987376112,23177.625900093608,2153.907892627774,224332747.19830534
