,t,P_dist,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,0.0012599999999999998,642.2,677244.2625659959,90758.60654555075,588.3355234557591,1169.0969497843655,2506.9120547245752,540.3539271296033,286.3875813786898,1670.1384996919508,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
1,2.0,0.0012599999999999998,642.2,1397660.315416582,152321.42977347504,588.3355234557591,1169.0969497843655,2494.919890756639,537.769068644981,285.0176063818399,1670.1384996919508,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
2,3.0,0.0012599999999999998,642.2,2134149.973331619,203014.157332398,588.3355234557591,1169.0969497843655,2490.455000460953,536.8066810730159,284.50754096869844,1670.1384996919508,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
3,4.0,0.0012599999999999998,642.2,2881320.568443289,246483.68830931932,588.3355234557591,1169.0969497843655,2487.4880734618882,536.1671729369286,284.1686016565722,1670.1384996919508,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
4,5.0,0.0012599999999999998,642.2,3636483.6737636738,284548.1250179894,588.3355234557591,1169.0969497843655,2485.2679317372454,535.6886310999965,283.91497448299816,1670.1384996919508,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
5,6.0,0.0012599999999999998,642.2,4399623.746101946,317217.978850876,588.3355234557591,1169.0969497843655,2483.05210756561,535.2110198927285,283.6618405431461,1670.1384996919508,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
6,7.0,0.0012599999999999998,642.2,5168073.183722107,346297.2686301917,588.335523455759,1169.0969497843655,2481.5772838761964,534.8931280979618,283.4933578919198,1670.1384996919508,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
7,8.0,0.0012599999999999998,642.2,5944473.783614526,369999.4265070781,588.335523455759,1169.0969497843655,2479.3686276894587,534.4170619184828,283.24104281679587,1670.1384996919508,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
8,9.0,0.0012599999999999998,642.2,6970601.513286095,325549.82516057533,570.748828,1149.5103299432333,2409.999980528583,519.4649534700014,275.31642533910076,1642.1576142046192,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
9,10.0,0.0012599999999999998,642.2,8001856.613954585,277632.737021695,570.748828,1149.5103299432333,2408.575710807216,519.1579583619033,275.1537179318088,1642.157614204619,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
10,11.0,0.0012599999999999998,642.2,9035672.915350528,227983.58586252498,570.748828,1149.5103299432333,2407.8642661607014,519.0046095804993,275.0724430776646,1642.157614204619,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
11,12.0,0.0012599999999999998,642.2,10074606.656681782,174873.66398924898,570.748828,1149.5103299432333,2406.4427550675596,518.6982090826477,274.9100508138033,1642.157614204619,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
12,13.0,0.0012599999999999998,642.2,11116096.640423657,120035.03225622886,570.748828,1149.5103299432333,2405.7326877312757,518.5451571744389,274.8289333024526,1642.157614204619,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
13,14.0,0.0012599999999999998,642.2,12162694.161864111,61742.32639398322,570.748828,1149.5103299432333,2404.3139272594485,518.2393495609793,274.6668552673191,1642.157614204619,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
14,15.0,0.0012599999999999998,642.2,13214392.635470752,0.0,570.748828,1149.5103299432333,2402.8969961021744,517.9339362482698,274.504986211583,1642.157614204619,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
15,16.0,0.0012599999999999998,642.2,13370708.941332635,0.0,634.968828,1255.244883456751,2651.614264920163,571.5438555501714,302.91824344159085,1793.2069763667873,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
16,17.0,0.0012599999999999998,642.2,12573809.138039673,0.0,699.1888280000001,1380.5898750461583,2916.396517463175,628.6165118191439,333.1667512641463,1972.2712500659406,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
17,18.0,0.0012599999999999998,642.2,11725969.918374913,0.0,699.1888280000001,1387.2882518941465,2930.54635534423,631.666447477184,334.78321716290753,1981.8403598487807,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
18,19.0,0.0012599999999999998,642.2,10807214.135489807,35185.15145835266,699.1888280000001,1389.7720049866707,2950.2454006832154,635.9124905282612,337.0336199799784,1985.3885785523867,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
19,20.0,0.0012599999999999998,642.2,9842793.142784778,101252.3108730168,699.1888280000001,1389.7720049866707,2962.930181188749,638.6466394777723,338.48271892321935,1985.388578552387,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
20,21.0,0.0012599999999999998,642.2,8865247.292485792,176195.41673007357,699.1888280000001,1389.7720049866707,2966.5759749648482,639.4324743780064,338.89921142034336,1985.388578552387,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
21,22.0,0.0012599999999999998,642.2,7894268.207947729,246697.61640765864,699.1888280000001,1389.7720049866707,2964.751873364592,639.0392972574433,338.690827546445,1985.388578552387,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
22,23.0,0.0012599999999999998,642.2,6936396.650322385,308335.5898613361,699.1888280000001,1389.7720049866707,2961.110893666614,638.2545000106896,338.2748850056655,1985.388578552387,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
23,24.0,0.0012599999999999998,642.2,6001380.190439064,354517.3481110313,699.1888280000001,1389.7720049866705,2954.7622554049412,636.8860788049456,337.54962176662116,1985.3885785523864,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
24,25.0,0.0012599999999999998,642.2,5111759.331900854,369999.4265070781,699.1888280000001,1389.7720049866705,2942.1523661424108,634.1680723352584,336.109078337687,1985.3885785523864,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
25,26.0,0.0012599999999999998,642.2,4247892.273757888,368064.98427730333,699.1888280000001,1389.7720049866705,2934.9985326992874,632.6260948304084,335.29183026011646,1985.3885785523864,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
26,27.0,0.0012599999999999998,642.2,3393648.199453486,359622.8075021738,699.1888280000001,1389.7720049866705,2932.3254816330195,632.0499303661012,334.98646309403364,1985.3885785523864,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
27,28.0,0.0012599999999999998,642.2,2552205.4792106077,342523.45999382064,699.1888280000001,1389.7720049866705,2928.7695499492634,631.2834648467779,334.58023636879227,1985.3885785523864,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
28,29.0,0.0012599999999999998,642.2,1726717.5605619159,314634.3600302376,699.1888280000001,1389.7720049866705,2924.3376606175443,630.3281904882359,334.07394095876504,1985.3885785523864,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
29,30.0,0.0012599999999999998,642.2,913956.1289787199,278138.7196311159,699.1888280000001,1389.7720049866705,2920.8025253215733,629.5662075393278,333.67008999584374,1985.3885785523864,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
30,31.0,0.0012599999999999998,642.2,98016.18037959374,243792.61469153408,699.1888280000001,1389.7720049866705,2921.6854467148873,629.7565173833947,333.7709542131992,1985.3885785523864,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
31,32.0,0.0012599999999999998,642.2,188540.8860313818,0.0,634.968828,1311.3003964005331,2669.889709422967,575.4830476684264,305.006015264266,1873.2862805721902,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
32,33.0,0.0012599999999999998,642.2,1188931.9506810792,369999.4265070781,570.748828,1072.3073113999621,2417.1490541457697,521.0059050151922,276.13312965805187,1531.8675877142318,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
33,34.0,0.0012599999999999998,642.2,3037357.692242723,308852.2058593724,509.7659853229291,1044.6274254804518,2181.5838661146736,470.23085919428456,249.22235537297084,1492.3248935435026,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
34,35.0,0.0012599999999999998,642.2,4885783.433804366,247704.98521166667,509.7659853229291,1044.6274254804518,2181.5838661146736,470.23085919428456,249.22235537297084,1492.3248935435026,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
35,36.0,0.0012599999999999998,642.2,6738821.446830137,183438.62409325968,509.7659853229291,1044.6274254804518,2180.30267959686,469.9547050448076,249.07599367374806,1492.3248935435026,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
36,37.0,0.0012599999999999998,642.2,8591859.45985591,119172.26297486387,509.7659853229291,1044.6274254804518,2180.30267959686,469.9547050448076,249.07599367374806,1492.3248935435026,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
37,38.0,0.0012599999999999998,642.2,10437976.819651952,59586.131487431936,509.7659853229291,1044.6274254804518,2182.2250832717846,470.36907074755186,249.2956074962025,1492.3248935435026,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
38,39.0,0.0012599999999999998,642.2,12284094.179447994,0.0,509.7659853229291,1044.6274254804518,2182.2250832717846,470.36907074755186,249.2956074962025,1492.3248935435026,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
39,40.0,0.0012599999999999998,642.2,13234149.79814273,0.0,573.9859853229287,1150.8706009245054,2431.131122466592,524.0196786784176,277.73042969956134,1644.1008584635792,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
40,41.0,0.0012599999999999998,642.2,13253316.754978167,0.0,638.2059853229287,1273.2796017489698,2689.7113063163974,579.7555061709731,307.2704182706158,1818.9708596413855,1309215.2505054872,43300.21066317556,1389.851385072387,152027084.78682947
