,t,P_dist,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,0.00273,691.5999999999999,745377.1826735613,79605.71121318545,628.3795491478147,1252.9051590472761,2487.9862435835853,577.5264398911096,306.0890131422881,1789.8645129246802,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
1,2.0,0.00273,691.5999999999999,1533570.9819391668,128028.47931529209,628.3795491478147,1252.9051590472761,2476.092738974684,574.7656475465692,304.6257931996817,1789.8645129246802,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
2,3.0,0.00273,691.5999999999999,2337706.148953501,164841.29774861503,628.3795491478147,1252.9051590472761,2471.664581266704,573.7377567521721,304.0810110786512,1789.8645129246802,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
3,4.0,0.00273,691.5999999999999,3152434.3812490627,193939.2853912711,628.3795491478147,1252.9051590472761,2468.7220631330297,573.0547216162511,303.7190024566131,1789.8645129246802,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
4,5.0,0.00273,691.5999999999999,3975089.3694877736,217264.29050273448,628.3795491478147,1252.9051590472761,2466.5201864821547,572.5436086683645,303.44811259423324,1789.8645129246802,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
5,6.0,0.00273,691.5999999999999,4805655.698352436,234827.53991496563,628.3795491478147,1252.9051590472761,2464.3225918638423,572.0334896918183,303.1777495366637,1789.8645129246802,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
6,7.0,0.00273,691.5999999999999,5641487.7124277875,248555.83982778527,628.3795491478149,1252.9051590472761,2462.859901527532,571.6939611495,302.997799409235,1789.8645129246802,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
7,8.0,0.00273,691.5999999999999,6485205.4746787045,256541.02278463938,628.3795491478149,1252.9051590472761,2460.6694159232093,571.1854923603497,302.72831095098536,1789.8645129246802,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
8,9.0,0.00273,691.5999999999999,7511333.2043502685,228946.49248730487,614.652584,1233.9919820865193,2409.9999805285843,559.4237960446171,296.49461190364707,1762.8456886950278,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
9,10.0,0.00273,691.5999999999999,8542588.305018758,197617.74564431823,614.652584,1233.9919820865193,2408.575710807216,559.0931859282036,296.31938854194794,1762.8456886950278,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
10,11.0,0.00273,691.5999999999999,9576404.606414698,164423.70016409666,614.652584,1233.9919820865193,2407.8642661607023,558.9280410866916,296.2318617759466,1762.8456886950278,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
11,12.0,0.00273,691.5999999999999,10615338.347745948,127502.67083791822,614.652584,1233.9919820865193,2406.4427550675605,558.5980713197745,296.0569777994805,1762.8456886950278,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
12,13.0,0.00273,691.5999999999999,11656828.331487821,88719.9539704751,614.652584,1233.991982086519,2405.732687731276,558.4332461878572,295.96962047956436,1762.8456886950273,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
13,14.0,0.00273,691.5999999999999,12703425.852928273,46217.46496386511,614.652584,1233.991982086519,2404.313927259449,558.103914911824,295.7950749032667,1762.8456886950273,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
14,15.0,0.00273,691.5999999999999,13755124.32653491,0.0,614.652584,1233.991982086519,2402.8969961021753,557.7750082673674,295.6207543817048,1762.8456886950275,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
15,16.0,0.00273,691.5999999999999,13911440.632396791,0.0,683.812584,1351.8021821841933,2651.614264920163,615.5087675155692,326.2196467832517,1931.1459745488478,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
16,17.0,0.00273,691.5999999999999,13114540.829103827,0.0,752.972584,1486.789096203555,2916.3965174631753,676.971628112924,358.79496289984974,2123.9844231479356,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
17,18.0,0.00273,691.5999999999999,12266701.60943907,0.0,752.972584,1494.0027328090805,2930.5463553442296,680.256174206198,360.53577232928495,2134.2896182986865,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
18,19.0,0.00273,691.5999999999999,11347945.826553963,17017.219809585058,752.972584,1500.7364708408722,2950.245400683215,684.8288359535119,362.9592830553613,2143.909244058389,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
19,20.0,0.00273,691.5999999999999,10383524.833848936,67291.98664904367,752.972584,1500.7364708408722,2962.9301811887485,687.7733040529854,364.5198511480823,2143.909244058389,1362161.895255519,30022.425805324605,1503.8076646623279,162811214.23304155
