,t,P_dist,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,0.0014699999999999997,494.0,559883.4733028339,74766.76539125293,458.97918937622245,910.2135871136738,2539.512273964343,421.0621244461105,223.16292595643856,1300.3051244481055,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
1,2.0,0.0014699999999999997,494.0,1163550.53313814,126756.97484446038,458.97918937622245,910.2135871136738,2527.3501665942113,419.045594414139,222.09416503949367,1300.3051244481055,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
2,3.0,0.0014699999999999997,494.0,1783518.98037457,170267.07813427784,458.97918937622245,910.2135871136738,2522.8220034272326,418.29480536599226,221.6962468439759,1300.3051244481055,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
3,4.0,0.0014699999999999997,494.0,2414319.7265477413,208142.13682839088,458.97918937622245,910.2135871136738,2519.81303150036,417.79590479956585,221.4318295437699,1300.3051244481055,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
4,5.0,0.0014699999999999997,494.0,3053226.2464224016,241800.5101672262,458.97918937622245,910.2135871136738,2517.5614276943907,417.4225791450013,221.2339669468507,1300.3051244481055,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
5,6.0,0.0014699999999999997,494.0,3700222.7765419995,271250.39842121117,458.97918937622245,910.2135871136738,2515.3142026263527,417.0499795041342,221.03648913719115,1300.3051244481055,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
6,7.0,0.0014699999999999997,494.0,4352603.912042095,297899.1738526495,458.97918937622245,910.2135871136738,2513.818478909548,416.80198203933,220.90505048084492,1300.3051244481055,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
7,8.0,0.0014699999999999997,494.0,5013048.887357178,320353.0782566699,458.97918937622245,910.2135871136738,2511.5785234053847,416.4305877236115,220.7082114935141,1300.3051244481055,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
8,9.0,0.0014699999999999997,494.0,6075129.417352985,281026.31842903234,437.04775575216917,881.6004615440571,2400.0130915496284,397.93255633642707,210.90425485830636,1259.4292307772246,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
9,10.0,0.0014699999999999997,494.0,7142314.080095689,239044.3497838471,437.04775575216917,881.6004615440571,2398.595276897712,397.6974765317232,210.77966256181332,1259.4292307772246,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
10,11.0,0.0014699999999999997,494.0,8212048.335702304,195736.0634684302,437.0477557521689,881.6004615440571,2397.8870566577366,397.58005055120043,210.71742679213625,1259.4292307772246,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
11,12.0,0.0014699999999999997,494.0,9286876.83800373,149777.71113523096,437.0477557521689,881.6004615440571,2396.4719881314027,397.3454260660016,210.59307581498086,1259.4292307772246,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
12,13.0,0.0014699999999999997,494.0,10364249.997324292,102495.60879592225,437.0477557521689,881.6004615440571,2395.7651389594184,397.22822741448493,210.53096052967703,1259.4292307772246,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
13,14.0,0.0014699999999999997,494.0,11446707.5459818,52568.56831163913,437.0477557521689,881.6004615440571,2394.3528085880444,396.99405692722746,210.40685017143056,1259.4292307772246,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
14,15.0,0.0014699999999999997,494.0,12534242.928290786,0.0,437.0477557521689,881.6004615440571,2392.942299240412,396.76018837358663,210.28289983800093,1259.4292307772246,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
15,16.0,0.0014699999999999997,494.0,12726419.261369722,0.0,486.44775575216886,961.9456922943856,2641.6531462487587,437.9975230727598,232.1386872285627,1374.2081318491223,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
16,17.0,0.0014699999999999997,494.0,11965612.321614455,0.0,535.8477557521688,1058.3413648544974,2906.370722036036,481.88884267060337,255.40108661541979,1511.916235506425,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
17,18.0,0.0014699999999999997,494.0,11154054.422885347,0.0,535.8477557521688,1063.474899684343,2920.468210639882,484.2262672862458,256.6399216617103,1519.2498566919185,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
18,19.0,0.0014699999999999997,494.0,10271842.326544458,31749.572859055363,535.8477557521686,1064.448148588862,2940.0943766431546,487.4803705393754,258.36459638586894,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
19,20.0,0.0014699999999999997,494.0,9344133.96512692,87166.65010866057,535.8477557521686,1064.448148588862,2952.732228053344,489.5757809919115,259.4751639257131,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
20,21.0,0.0014699999999999997,494.0,8403349.303336632,149386.11863063835,535.8477557521686,1064.448148588862,2956.364533712432,490.1780329885383,259.7943574839253,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
21,22.0,0.0014699999999999997,494.0,7469107.112651445,208202.1437415136,535.8477557521686,1064.448148588862,2954.5471806276814,489.8767079827177,259.6346552308404,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
22,23.0,0.0014699999999999997,494.0,6547923.955774983,260224.75977840647,535.8477557521686,1064.448148588862,2950.919671236369,489.2752512280433,259.315883150863,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
23,24.0,0.0014699999999999997,494.0,5649511.341053596,300401.96596633736,535.8477557521686,1064.448148588862,2944.594520637738,488.22651388748943,258.7600523603694,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
24,25.0,0.0014699999999999997,494.0,4796326.380387824,317051.4012673348,535.8477557521686,1064.448148588862,2932.0312834000665,486.1434747876404,257.65604163744945,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
25,26.0,0.0014699999999999997,494.0,3968799.940379994,320353.0782566699,535.8477557521686,1064.448148588862,2924.9039165506365,484.9617265212133,257.02971505624305,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
26,27.0,0.0014699999999999997,494.0,3150860.8826545365,318667.3257970307,535.8477557521686,1064.448148588862,2922.240754805535,484.52016277937486,256.79568627306867,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
27,28.0,0.0014699999999999997,494.0,2345675.818615308,310346.8484636694,535.8477557521686,1064.448148588862,2918.697978781582,483.93275518368193,256.48436024735145,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
28,29.0,0.0014699999999999997,494.0,1556386.5291808024,293757.26783986576,535.8477557521686,1064.448148588862,2914.282485835826,483.20064734578017,256.0963430932635,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
29,30.0,0.0014699999999999997,494.0,779776.6434172768,270571.76463765744,535.8477557521686,1064.448148588862,2910.7604292605542,482.6166751243393,255.78683781589984,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
30,31.0,0.0014699999999999997,494.0,0.0,249033.6329405075,535.8477557521686,1064.448148588862,2911.6400841643735,482.76252571398953,255.86413862841445,1520.640212269803,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
31,32.0,0.0014699999999999997,494.0,126652.75567521875,0.0,486.44775575216875,1016.9967058105067,2659.8541399720134,441.01532659460713,233.7381230951418,1452.8524368721526,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
32,33.0,0.0014699999999999997,494.0,1163113.2642579377,320353.0782566699,437.0477557521687,814.2542184436143,2407.129764164375,399.11253145246576,211.52964166980686,1163.2203120623062,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
33,34.0,0.0014699999999999997,494.0,2942691.275176215,267364.2670862591,395.9244975585268,811.6810363506604,2200.7082357378304,364.8869487759103,193.39008285123248,1159.5443376438006,1246128.5526757853,37490.208852648626,1068.731568569592,121638257.76148927
