,t,P_dist,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,0.0014699999999999997,691.5999999999999,730137.3041696552,89845.33545190934,629.5454858906974,1253.072271864565,2492.2195431680034,578.5090990373516,306.60982248979633,1790.1032455208071,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
1,2.0,0.0014699999999999997,691.5999999999999,1503170.6696977522,148449.86890924536,629.5454858906974,1253.072271864565,2480.3039705684364,575.7431841371227,305.14388759267507,1790.1032455208071,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
2,3.0,0.0014699999999999997,691.5999999999999,2292174.9816367533,195422.91083361488,629.5454858906974,1253.072271864565,2475.867596565413,574.7133861265432,304.5980946470679,1790.1032455208071,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
3,4.0,0.0014699999999999997,691.5999999999999,3091792.01392697,234666.80736287916,629.5454858906974,1253.072271864565,2472.9196186900695,574.029083642309,304.2354143304238,1790.1032455208071,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
4,5.0,0.0014699999999999997,691.5999999999999,3899350.5099846423,268127.00978948455,629.5454858906974,1253.072271864565,2470.713656532443,573.517022341844,303.9640218411774,1790.1032455208071,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
5,6.0,0.0014699999999999997,691.5999999999999,4714835.025889952,295814.7657763995,629.5454858906974,1253.072271864565,2468.511984352544,573.0059568569991,303.6931571342095,1790.1032455208071,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
6,7.0,0.0014699999999999997,691.5999999999999,5535594.997304643,319660.4566463707,629.5454858906968,1253.072271864565,2467.0465800443826,572.6657983310924,303.512873115479,1790.1032455208071,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
7,8.0,0.0014699999999999997,691.5999999999999,6364255.348630693,337752.3744034618,629.5454858906968,1253.072271864565,2464.852030069005,572.1563860955098,303.2428846306202,1790.1032455208071,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
8,9.0,0.0014699999999999997,691.5999999999999,7390383.078302257,298556.2224462943,614.652584,1236.24785296482,2409.9999805285843,559.4237960446171,296.49461190364707,1766.0683613783142,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
9,10.0,0.0014699999999999997,691.5999999999999,8421638.178970747,255625.85394347613,614.652584,1236.24785296482,2408.575710807216,559.0931859282036,296.31938854194794,1766.0683613783142,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
10,11.0,0.0014699999999999997,691.5999999999999,9455454.480366686,210830.18680341827,614.652584,1236.2478529648197,2407.8642661607023,558.9280410866916,296.2318617759466,1766.068361378314,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
11,12.0,0.0014699999999999997,691.5999999999999,10494388.221697936,162307.53581740946,614.652584,1236.2478529648197,2406.4427550675605,558.5980713197745,296.0569777994805,1766.068361378314,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
12,13.0,0.0014699999999999997,691.5999999999999,11535878.20543981,111923.19729013824,614.652584,1236.2478529648197,2405.732687731276,558.4332461878572,295.96962047956436,1766.068361378314,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
13,14.0,0.0014699999999999997,691.5999999999999,12582475.726880262,57819.08662369551,614.652584,1236.2478529648195,2404.313927259449,558.103914911824,295.7950749032667,1766.0683613783135,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
14,15.0,0.0014699999999999997,691.5999999999999,13634174.200486898,0.0,614.652584,1236.2478529648195,2402.8969961021753,557.7750082673674,295.6207543817048,1766.0683613783137,1350318.8620799845,39526.40981560513,1500.008649481317,162451698.53432298
