,t,P_dist,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,0.00084,938.5999999999999,586241.5939013766,0.0,869.3237201290856,1751.9622718772555,2532.1905737980805,797.7114942621188,422.787091958923,2502.8032455389366,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
1,2.0,0.00084,938.5999999999999,1216129.3706982431,0.0,869.3237201290857,1743.5740071278422,2520.066634104889,793.8921110967777,420.7628188812922,2490.820010182632,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
2,3.0,0.00084,938.5999999999999,1862267.3771429732,0.0,869.3237201290857,1740.4509109145624,2515.5526814249274,792.4700886097578,420.00914696317164,2486.358444163661,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
3,4.0,0.00084,938.5999999999999,2519203.688112636,0.0,869.3237201290857,1738.3756083063859,2512.553152390223,791.5251523110779,419.5083307248713,2483.39372615198,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
4,5.0,0.00084,938.5999999999999,3184220.334877138,0.0,869.3237201290857,1736.8226661837368,2510.3086146694345,790.8180595836565,419.13357157933797,2481.1752374053385,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
5,6.0,0.00084,938.5999999999999,3857301.603449516,0.0,869.3237201290857,1735.2727440979877,2508.0684419450245,790.1123419532831,418.7595412352401,2478.9610629971253,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
6,7.0,0.00084,938.5999999999999,4535750.579189575,0.0,869.3237201290857,1734.2411361581212,2506.577412176224,789.6426254962491,418.51059151301206,2477.4873373687446,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
7,8.0,0.00084,938.5999999999999,5222238.088436795,0.0,869.3237201290857,1732.6962279260192,2504.344486202013,788.9391907967065,418.1377711222545,2475.280325608599,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
8,9.0,0.00084,938.5999999999999,6248365.818108361,0.0,834.1713639999999,1667.4215143207002,2409.9999805285834,759.2180089176945,402.3855447263781,2382.0307347438575,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
9,10.0,0.00084,938.5999999999999,7279620.918776853,0.0,834.1713639999999,1666.4360960656,2408.5757108072157,758.7693237597049,402.1477415926436,2380.6229943794287,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
10,11.0,0.00084,938.5999999999999,8313437.220172795,0.0,834.1713639999999,1665.9438644807742,2407.8642661607014,758.5451986176528,402.02895526735597,2379.919806401106,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
11,12.0,0.00084,938.5999999999999,9352370.961504048,0.0,834.1713639999999,1664.9603548547573,2406.4427550675596,758.0973825054083,401.79161272786644,2378.5147926496534,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
12,13.0,0.00084,938.5999999999999,10393860.945245923,0.0,834.1713639999999,1664.4690761980341,2405.7326877312757,757.8736912549491,401.67305636512305,2377.812965997192,1238496.3386860003,0.0,1864.6307659019844,196957318.72990713
