,t,P_dist,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,0.00168,741.0,800061.7193616822,88362.00245108735,668.7812928937176,1333.5042743049441,2472.7960945035516,615.000439778341,325.95023308252075,1905.0061061499202,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
1,2.0,0.00168,741.0,1642654.9874100704,143536.15046238527,668.7812928937176,1333.5042743049441,2460.9817754239107,612.0621419357445,324.3929352259446,1905.0061061499202,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
2,3.0,0.00168,741.0,2501083.4874899443,186353.88560115732,668.7812928937175,1333.5042743049441,2456.583099859612,610.9681627708231,323.8131262685363,1905.0061061499202,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
3,4.0,0.00168,741.0,3370034.5254910737,220960.7639136128,668.7812928937175,1333.5042743049441,2453.6601726592608,610.241211803191,323.42784225569125,1905.0061061499202,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
4,5.0,0.00168,741.0,4246859.544043623,249423.48504224792,668.7812928937176,1333.5042743049441,2451.4729558394206,609.6972367827345,323.1395354948493,1905.0061061499202,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
5,6.0,0.00168,741.0,5131543.230463717,271753.9976496324,668.7812928937176,1333.5042743049441,2449.2899925428815,609.1543196411329,322.85178940980046,1905.0061061499202,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
6,7.0,0.00168,741.0,6021457.543793042,290002.99218742736,668.7812928937176,1333.5042743049441,2447.837040623651,608.7929610676177,322.6602693658374,1905.0061061499202,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
7,8.0,0.00168,741.0,6919205.102931013,302139.615327619,668.7812928937176,1333.5042743049441,2445.6611390101384,608.2518002124226,322.373454112584,1905.0061061499202,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
8,9.0,0.00168,741.0,7945332.832602583,268677.72804151464,658.55634,1322.8918841260659,2409.999980528583,599.3826386192326,317.67279846819326,1889.8455487515228,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
9,10.0,0.00168,741.0,8976587.933271077,231214.89445650828,658.55634,1322.8918841260659,2408.575710807215,599.0284134945038,317.48505915208705,1889.8455487515228,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
10,11.0,0.00168,741.0,10010404.23466702,191753.52661732177,658.55634,1322.8918841260656,2407.8642661607014,598.8514725928837,317.3912804742284,1889.8455487515225,1404657.6921885603,35358.72776042386,1609.271880985329,172791706.44341514
