,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,30.0,592.8,683158.9626012014,39682.918292596005,542.6910807760801,1087.022361661978,2505.269082492574,498.461346140338,264.18451345437916,1552.8890880885401,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
1,2.0,30.0,592.8,1409458.8824352296,52435.13026020117,542.6910807760801,1087.022361661978,2493.285483261235,496.07702700823245,262.9208243143632,1552.8890880885401,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
2,3.0,30.0,592.8,2151820.9276546603,55160.573944124466,542.6910807760802,1087.022361661978,2488.8237817652885,495.18930370965035,262.4503309661147,1552.8890880885401,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
3,4.0,30.0,592.8,2904856.2818049705,51223.21349085122,542.6910807760802,1087.022361661978,2485.8589737289326,494.59941010693234,262.1376873566742,1552.8890880885401,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
4,5.0,30.0,592.8,3665878.437957797,42300.09859442059,542.6910807760802,1087.022361661978,2483.6404176171227,494.1579946622966,261.9037371710172,1552.8890880885401,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
5,6.0,30.0,592.8,4434871.864023176,28400.925148948096,542.6910807760802,1087.022361661978,2481.426175974747,493.7174376469039,261.67024195285904,1552.8890880885401,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
6,7.0,30.0,592.8,5209170.863451381,11189.751987083815,542.6910807760801,1087.022361661978,2479.952405596184,493.4242086393158,261.5148305788374,1552.8890880885401,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
7,8.0,30.0,592.8,5991415.34647611,55160.573944124466,542.69108077608,1074.1614256599576,2477.745326819372,492.9850767848513,261.2820906959712,1534.516322371368,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
8,9.0,30.0,592.8,7017543.0761476755,55041.22387494994,526.8450720000001,1053.13153179202,2409.999980528584,479.506110895386,254.13823877455457,1504.473616845743,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
9,10.0,30.0,592.8,8048798.176816164,51721.11676665282,526.8450720000001,1053.13153179202,2408.5757108072166,479.22273079560307,253.98804732166963,1504.473616845743,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
10,11.0,30.0,592.8,9082614.478212103,46802.182255018124,526.8450720000001,1053.1315317920203,2407.864266160702,479.08117807430705,253.91302437938273,1504.4736168457434,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
11,12.0,30.0,592.8,10121548.219543353,38688.69016113188,526.8450720000001,1053.1315317920203,2406.4427550675605,478.7983468455211,253.76312382812614,1504.4736168457434,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
12,13.0,30.0,592.8,11163038.203285225,28979.465889017385,526.8450720000001,1053.1315317920203,2405.732687731276,478.6570681610205,253.68824612534087,1504.4736168457434,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
13,14.0,30.0,592.8,12209635.724725677,16081.8654976187,526.8450720000001,1053.1315317920203,2404.313927259449,478.37478421013486,253.53863563137148,1504.4736168457434,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
14,15.0,30.0,592.8,13261334.198332313,0.0,526.8450720000001,1053.1315317920203,2402.8969961021753,478.09286422917205,253.38921804146122,1504.4736168457432,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
15,16.0,30.0,592.8,13417650.504194194,0.0,586.125072,1158.6875847293088,2651.614264920163,527.5789435847736,279.61684009993,1655.2679781847269,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
16,17.0,30.0,592.8,12620750.700901236,0.0,645.405072,1274.390653888761,2916.3965174631744,580.2613955253634,307.5385396284426,1820.5580769839446,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
17,18.0,30.0,592.8,11772911.481236478,0.0,645.405072,1280.5737709792118,2930.5463553442296,583.0767207481697,309.03066199652994,1829.391101398874,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
18,19.0,30.0,592.8,10854155.69835137,0.0,645.405072,1289.181749736631,2950.2454006832154,586.9961451030102,311.1079569045954,1841.688213909473,1313811.6118690148,6455.319389627678,1293.4438022623933,142903657.30779517
