,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,6.0,691.5999999999999,685897.1310646145,145396.3652586136,632.9301088928712,1248.535625580844,2504.508480141626,581.361681538049,308.121691215166,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
1,2.0,6.0,691.5999999999999,1414920.9454192556,259383.96871767193,632.9301088928712,1248.535625580844,2492.5288458943965,578.5808962600585,306.647875017831,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
2,3.0,6.0,691.5999999999999,2160001.570723247,361677.5463000601,632.9301088928712,1248.535625580844,2488.068620630688,577.5455617503501,306.0991477276856,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
3,4.0,6.0,691.5999999999999,2915751.973506568,456200.42431234196,632.9301088928712,1248.535625580844,2485.104793553102,576.8575802532716,305.734517534234,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
4,5.0,6.0,691.5999999999999,3679486.535718782,544908.5133693358,632.9301088928712,1248.535625580844,2482.886971489515,576.3427659595839,305.4616659585795,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
5,6.0,6.0,691.5999999999999,4451189.730409004,627813.1216048127,632.9301088928712,1248.535625580844,2480.673462467846,575.8289528353159,305.18934500271746,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
6,7.0,6.0,691.5999999999999,5228196.74302,706855.008643264,632.930108892871,1248.535625580844,2479.2001797120756,575.48696551642,305.00809172370265,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
7,8.0,6.0,691.5999999999999,6013146.610324835,780112.188580326,632.930108892871,1248.535625580844,2476.9938311860096,574.9748145297721,304.7366517007792,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
8,9.0,6.0,691.5999999999999,7039274.339996399,677721.7774550376,614.652584,1248.535625580844,2409.9999805285843,559.4237960446171,296.49461190364707,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
9,10.0,6.0,691.5999999999999,8070529.440664889,571597.1497841014,614.652584,1248.5356255808442,2408.575710807216,559.0931859282036,296.31938854194794,1783.622322258349,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
10,11.0,6.0,691.5999999999999,9104345.742060829,463607.2234759231,614.652584,1248.5356255808442,2407.8642661607023,558.9280410866916,296.2318617759466,1783.622322258349,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
11,12.0,6.0,691.5999999999999,10143279.483392078,351890.31332178804,614.652584,1248.5356255808442,2406.4427550675605,558.5980713197745,296.0569777994805,1783.622322258349,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
12,13.0,6.0,691.5999999999999,11184769.467133952,238311.71562638832,614.652584,1248.535625580844,2405.732687731276,558.4332461878572,295.96962047956436,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
13,14.0,6.0,691.5999999999999,12231366.988574404,121013.34579182173,614.652584,1248.535625580844,2404.313927259449,558.103914911824,295.7950749032667,1783.6223222583487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
14,15.0,6.0,691.5999999999999,13283065.462181041,0.0,614.652584,1248.535625580844,2402.8969961021753,557.7750082673674,295.6207543817048,1783.6223222583485,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
15,16.0,6.0,691.5999999999999,13439381.768042922,0.0,683.812584,1351.8021821841933,2651.614264920163,615.5087675155692,326.2196467832517,1931.1459745488478,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
16,17.0,6.0,691.5999999999999,12642481.964749958,580374.7051776736,752.972584,1373.938459085674,2916.3965174631753,676.9716281129241,358.7949628998498,1962.7692272652484,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
17,18.0,6.0,691.5999999999999,11794642.745085202,1197848.1128980503,752.972584,1373.938459085674,2930.546355344229,680.256174206198,360.53577232928495,1962.7692272652487,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
18,19.0,6.0,691.5999999999999,10875886.962200096,1866969.3931629434,752.972584,1373.9384590856737,2950.245400683215,684.8288359535119,362.9592830553613,1962.7692272652482,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
19,20.0,6.0,691.5999999999999,9911465.96949507,2569348.220457708,752.972584,1373.9384590856737,2962.9301811887485,687.7733040529854,364.5198511480823,1962.7692272652482,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
20,21.0,6.0,691.5999999999999,8933920.119196083,3281285.759305818,752.972584,1373.9384590856737,2966.5759749648487,688.6195877916991,364.9683815296005,1962.7692272652482,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
21,22.0,6.0,691.5999999999999,7962941.034658017,3988440.7838068195,752.972584,1373.9384590856719,2964.751873364593,688.1961662772466,364.74396812694073,1962.7692272652457,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
22,23.0,6.0,691.5999999999999,7005069.477032671,4686049.71852822,752.972584,1373.9384590856719,2961.110893666615,687.3510000115117,364.2960300061012,1962.7692272652457,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
23,24.0,6.0,691.5999999999999,6070053.017149352,5367013.49841457,752.972584,1373.9384590856719,2954.762255404941,685.8773156360951,363.5149772871304,1962.7692272652457,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
24,25.0,6.0,691.5999999999999,5180432.158611141,6014916.084612374,752.972584,1373.9384590856719,2942.1523661424108,682.9502317456629,361.96362282520136,1962.7692272652457,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
25,26.0,6.0,691.5999999999999,4316565.1004681755,6644062.417828523,752.972584,1373.9384590856719,2934.9985326992874,681.2896405865935,361.0835095108946,1962.7692272652457,1315939.464787536,1145441.742560513,1373.9384590856719,150521182.22203675
