,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,30.0,889.2,1202103.7065834794,33812.42843256889,762.9909320586106,1541.047432110939,2361.117764719719,704.6703771000291,373.47529986301544,2201.496331587056,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
1,2.0,30.0,889.2,2444643.135974979,29761.90785459336,762.9909320586106,1541.047432110939,2349.8856194952687,701.318168188969,371.6986291401536,2201.496331587056,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
2,3.0,30.0,889.2,3702237.485133025,11614.35574375838,762.9909320586106,1541.047432110939,2345.7036973378945,700.070082766178,371.03714386607436,2201.496331587056,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
3,4.0,30.0,889.2,4969835.85341946,14748.029958019033,762.9909320586103,1535.0879573902203,2342.924803135568,699.2407279348627,370.59758580547725,2192.982796271743,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
4,5.0,30.0,889.2,6244920.196348343,10872.034095962532,762.9909320586103,1535.0879573902203,2340.8453657348846,698.6201244396917,370.26866595303665,2192.982796271743,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
5,6.0,30.0,889.2,7527475.955798473,0.0,762.9909320586103,1535.0879573902203,2338.76997225676,698.0007278442683,369.94038575746225,2192.982796271743,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
6,7.0,30.0,889.2,8815004.592708856,15782.932250542566,762.9909320586103,1528.999622181866,2337.38861740669,697.5884655430598,369.7218867378217,2184.285174545523,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
7,8.0,30.0,889.2,10109980.476803645,24592.457799519103,762.9909320586103,1528.999622181866,2335.3199376332436,696.9710726379554,369.3946684981164,2184.285174545523,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
8,9.0,30.0,889.2,11409913.164564494,28760.562559400685,762.9909320586103,1528.999622181866,2333.9430477260053,696.5601428890642,369.17687573120406,2184.285174545523,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
9,10.0,30.0,889.2,12714796.24828786,32444.22750821337,762.9909320586103,1528.1924869927307,2332.5679377364168,696.1497443526607,368.9593645069102,2183.1321242753297,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
10,11.0,30.0,889.2,14022152.130985193,33812.42843256889,762.9909320586103,1528.1924869927307,2331.8810491325353,695.9447439673536,368.85071430269744,2183.1321242753297,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
11,12.0,30.0,889.2,15334448.821361441,30554.18679014966,762.9909320586103,1528.1924869927307,2330.508602555061,695.5351403204075,368.633624369816,2183.1321242753297,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
12,13.0,30.0,889.2,16649213.523534838,24984.963709941134,762.9909320586103,1528.1924869927307,2329.8230437225197,695.3305368024172,368.5251845052811,2183.1321242753297,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
13,14.0,30.0,889.2,17968909.472933494,14798.250220699236,762.9909320586103,1528.1924869927307,2328.453252826614,694.9217257377643,368.3085146410151,2183.1321242753297,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
14,15.0,30.0,889.2,19293530.311329577,0.0,762.9909320586103,1528.1924869927307,2327.0852281051066,694.513441783956,368.09212414549665,2183.1321242753297,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
15,16.0,30.0,889.2,19722945.04514966,0.0,851.9109320586106,1688.3076166676913,2575.753590487329,768.7279647997227,407.42582134385304,2411.868023810988,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
16,17.0,30.0,889.2,19200916.876308993,0.0,940.8309320586103,1861.5393679629447,2840.0432856708712,847.6046400555822,449.2304592294586,2659.3419542327783,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
17,18.0,30.0,889.2,18353077.656644233,0.0,968.1076080000001,1920.8606564688178,2930.546355344229,874.6150811222548,463.54599299479503,2744.0866520983113,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
18,19.0,30.0,889.2,17434321.87375913,0.0,968.1076080000001,1933.7726246049465,2950.245400683215,880.4942176545155,466.66193535689325,2762.5323208642094,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
19,20.0,30.0,889.2,16469900.881054102,5127.277151996168,968.1076080000001,1941.0900408050832,2962.930181188749,884.279962353839,468.6683800475347,2772.9857725786906,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
20,21.0,30.0,889.2,15492355.030755114,22544.326301146288,968.1076080000001,1941.0900408050832,2966.5759749648487,885.3680414464708,469.2450619666295,2772.9857725786906,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
21,22.0,30.0,889.2,14521375.94621705,33812.42843256889,968.1076080000001,1941.0900408050832,2964.751873364592,884.82364235646,468.95653044892384,2772.9857725786906,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
22,23.0,30.0,889.2,13563504.388591707,32806.98656165227,968.1076080000001,1941.0900408050832,2961.1108936666146,883.7370000148011,468.3806100078446,2772.9857725786906,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
23,24.0,30.0,889.2,12628487.928708388,10400.63133138232,968.1076080000001,1941.0900408050832,2954.7622554049403,881.8422629606939,467.3763993691678,2772.9857725786906,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
24,25.0,30.0,889.2,11738867.070170177,0.0,968.1076080000001,1930.4902960692746,2942.1523661424108,878.0788693872812,465.3818007752591,2757.843280098964,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
25,26.0,30.0,889.2,10875000.012027211,10002.756841816008,968.1076080000001,1921.8339073457382,2934.998532699287,875.9438236113347,464.25022651400747,2745.477010493912,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
26,27.0,30.0,889.2,10020755.93772281,10994.804313140126,968.1076080000001,1921.8339073457382,2932.3254816330195,875.1460574299864,463.8274104378928,2745.477010493912,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
27,28.0,30.0,889.2,9179313.217479933,0.0,968.1076080000001,1921.8339073457382,2928.769549949262,874.084797480154,463.2649426644816,2745.4770104939116,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
28,29.0,30.0,889.2,8353825.298831243,6952.4055745545775,968.1076080000001,1915.4392387364667,2924.337660617544,872.7621099067883,462.5639182505978,2736.341769623524,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
29,30.0,30.0,889.2,7541063.867248045,1988.0628537496575,968.1076080000001,1915.4392387364665,2920.8025253215737,871.7070565929157,462.0047399942453,2736.3417696235238,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
30,31.0,30.0,889.2,6725123.918648917,0.0,968.1076080000001,1915.4392387364665,2921.685446714888,871.9705625308544,462.14439814135284,2736.3417696235238,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
31,32.0,30.0,889.2,6815648.624300703,0.0,879.1876080000002,1750.0102295222482,2669.8897094229674,796.8226813870522,422.31602113513765,2500.0146136032117,1931205.0356709042,3956.993360733688,1942.6789950528282,204343328.60350972
