,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,32.0,494.0,612479.2416376935,31699.151760564186,456.1049942268677,913.2677052846788,2524.9023383157705,418.6397338929018,221.87905896323795,1304.668150406684,1272919.2698585335,4845.254412179748,1077.9127918547279,122507112.91135697
1,2.0,32.0,494.0,1268467.8905532304,40764.37772430107,456.1049942268677,913.2677052846788,2512.8163918497025,416.63583166840084,220.81699078425245,1304.668150406684,1272919.2698585335,4845.254412179748,1077.9127918547279,122507112.91135697
2,3.0,32.0,494.0,1940655.8451858405,41402.60119593423,456.1049942268676,913.2677052846788,2508.3165847060714,415.88974417163223,220.4215644109651,1304.668150406684,1272919.2698585335,4845.254412179748,1077.9127918547279,122507112.91135697
3,4.0,32.0,494.0,2623608.2653070064,36441.06754942052,456.10499422686763,913.2677052846788,2505.3264554036946,415.39396779388636,220.15880293075978,1304.668150406684,1272919.2698585335,4845.254412179748,1077.9127918547279,122507112.91135697
4,5.0,32.0,494.0,3314615.6995832734,27289.25405113306,456.1049942268677,913.2677052846788,2503.088951471722,415.02297995944593,219.96217937850636,1304.668150406684,1272919.2698585335,4845.254412179748,1077.9127918547279,122507112.91135697
5,6.0,32.0,494.0,4013662.4832711695,13955.309620204382,456.1049942268677,913.2677052846788,2500.855798857381,414.65271359229854,219.76593820391824,1304.668150406684,1272919.2698585335,4845.254412179748,1077.9127918547279,122507112.91135697
6,7.0,32.0,494.0,4718060.153149186,0.0,456.10499422686775,912.8472762132543,2499.3694415823475,414.4062691240722,219.63532263575829,1304.0675374475063,1272919.2698585335,4845.254412179748,1077.9127918547279,122507112.91135697
7,8.0,32.0,494.0,5430471.16589196,40774.9472978143,456.1049942268677,901.3947202875543,2497.143513008803,414.03720053415003,219.43971628309953,1287.7067432679348,1272919.2698585335,4845.254412179748,1077.9127918547279,122507112.91135697
8,9.0,32.0,494.0,6474544.325020224,41402.60119593423,438.0443719467726,875.6530200556377,2405.0151390128317,398.76191745156314,211.34381624932848,1250.9328857937683,1272919.2698585335,4845.254412179748,1077.9127918547279,122507112.91135697
9,10.0,32.0,494.0,7523733.256038459,39368.99150543474,438.0443719467726,875.6530200556377,2403.59409126562,398.5263015856684,211.21893984040426,1250.9328857937683,1272919.2698585335,4845.254412179748,1077.9127918547279,122507112.91135697
