,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,32.0,642.2,736261.179944435,30097.949420730583,584.142905191249,1173.1315341295156,2490.518466563898,536.8203609138787,284.51479128435574,1675.9021916135937,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
1,2.0,32.0,642.2,1515386.4977723127,31208.171589639038,584.142905191249,1173.1315341295156,2478.611761596274,534.253922742941,283.1545790537587,1675.9021916135937,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
2,3.0,32.0,642.2,2310470.8763485625,21525.76096544601,584.1429051912492,1173.1315341295156,2474.1786891661714,533.2983933727178,282.6481484875404,1675.9021916135937,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
3,4.0,32.0,642.2,3116160.0772336293,4671.627968627028,584.1429051912492,1173.1315341295156,2471.232905191503,532.6634425230509,282.31162453721697,1675.9021916135937,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
4,5.0,32.0,642.2,3929784.831806939,7873.504127508029,584.1429051912492,1168.188253626864,2469.028584722544,532.1883108885728,282.0598047709436,1668.8403623240915,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
5,6.0,32.0,642.2,4751329.707642131,5719.240485675633,584.1429051912492,1168.188253626864,2466.8285510386877,531.7141032518714,281.8084747234918,1668.8403623240915,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
6,7.0,32.0,642.2,5578146.1129649,0.0,584.1429051912488,1168.188253626864,2465.3642372921386,531.3984768293144,281.64119271953666,1668.8403623240915,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
7,8.0,32.0,642.2,6412857.01869465,25005.034902193584,584.1429051912488,1161.1759864039477,2463.1713205124215,530.9258032101679,281.390675701389,1658.8228377199255,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
8,9.0,32.0,642.2,7438984.74836622,29840.34664210677,570.748828,1139.9271523986533,2409.999980528583,519.4649534700014,275.31642533910076,1628.4673605695048,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
9,10.0,32.0,642.2,8470239.849034712,31208.171589639038,570.748828,1139.9271523986533,2408.5757108072157,519.1579583619033,275.1537179318088,1628.4673605695048,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
10,11.0,32.0,642.2,9504056.150430655,30843.933516880497,570.748828,1139.9271523986533,2407.8642661607014,519.0046095804993,275.0724430776646,1628.4673605695048,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
11,12.0,32.0,642.2,10542989.891761908,27018.924730019145,570.748828,1139.9271523986536,2406.4427550675596,518.6982090826477,274.9100508138033,1628.4673605695052,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
12,13.0,32.0,642.2,11584479.875503784,21465.206083406625,570.748828,1139.9271523986533,2405.7326877312757,518.5451571744389,274.8289333024526,1628.4673605695048,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
13,14.0,32.0,642.2,12631077.396944238,12457.413307570929,570.748828,1139.927152398653,2404.3139272594485,518.2393495609793,274.6668552673191,1628.4673605695045,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
14,15.0,32.0,642.2,13682775.870550878,0.0,570.748828,1139.927152398653,2402.8969961021744,517.9339362482698,274.504986211583,1628.4673605695043,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
15,16.0,32.0,642.2,13839092.176412761,0.0,634.968828,1255.244883456751,2651.614264920163,571.5438555501714,302.91824344159085,1793.2069763667873,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
16,17.0,32.0,642.2,13042192.3731198,0.0,699.1888280000001,1380.5898750461583,2916.396517463175,628.6165118191439,333.1667512641463,1972.2712500659406,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
17,18.0,32.0,642.2,12194353.15345504,0.0,699.1888280000001,1387.2882518941465,2930.54635534423,631.666447477184,334.78321716290753,1981.8403598487807,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
18,19.0,32.0,642.2,11275597.370569935,0.0,699.1888280000001,1396.6135622146835,2950.2454006832145,635.9124905282611,337.03361997997837,1995.1622317352621,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
19,20.0,32.0,642.2,10311176.377864907,5581.592711328735,699.1888280000001,1401.5330874012081,2962.930181188749,638.6466394777723,338.48271892321935,2002.190124858869,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
20,21.0,32.0,642.2,9333630.52756592,20039.13186504542,699.1888280000001,1401.5330874012081,2966.5759749648482,639.4324743780064,338.89921142034336,2002.190124858869,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
21,22.0,32.0,642.2,8362651.443027858,30055.764839300187,699.1888280000001,1401.5330874012081,2964.751873364592,639.0392972574433,338.690827546445,2002.190124858869,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
22,23.0,32.0,642.2,7404779.885402514,31208.171589639038,699.1888280000001,1401.5330874012081,2961.110893666614,638.2545000106896,338.2748850056655,2002.190124858869,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
23,24.0,32.0,642.2,6469763.425519193,16904.363136,699.1888280000001,1401.5330874012081,2954.7622554049412,636.8860788049456,337.54962176662116,2002.190124858869,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
24,25.0,32.0,642.2,5580142.566980982,0.0,699.1888280000001,1396.0693686179022,2942.1523661424108,634.1680723352586,336.10907833768704,1994.384812311289,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
25,26.0,32.0,642.2,4716275.508838017,7224.213274643756,699.1888280000001,1387.9911553052555,2934.9985326992874,632.6260948304083,335.2918302601164,1982.8445075789366,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
26,27.0,32.0,642.2,3862031.4345336147,7940.692003932912,699.1888280000001,1387.9911553052552,2932.3254816330195,632.0499303661012,334.98646309403364,1982.8445075789361,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
27,28.0,32.0,642.2,3020588.7142907362,0.0,699.1888280000001,1387.9911553052552,2928.7695499492634,631.2834648467777,334.58023636879227,1982.8445075789361,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
28,29.0,32.0,642.2,2195100.7956420444,0.0,699.1888280000001,1384.349124438196,2924.3376606175443,630.3281904882359,334.07394095876504,1977.64160634028,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
29,30.0,32.0,642.2,1382339.3640588485,0.0,699.1888280000001,1382.675630464619,2920.8025253215733,629.5662075393278,333.67008999584374,1975.2509006637415,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
30,31.0,32.0,642.2,566399.4154597223,2149.535459539853,699.1888280000001,1382.675630464619,2921.6854467148873,629.7565173833947,333.7709542131992,1975.2509006637415,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
31,32.0,32.0,642.2,656924.1211115103,0.0,634.968828,1264.314242105423,2669.889709422967,575.4830476684264,305.006015264266,1806.1632030077474,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
32,33.0,32.0,642.2,1657315.1857612077,31208.171589639038,570.748828,1138.1833887450196,2417.1490541457697,521.0059050151922,276.13312965805187,1625.9762696357425,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
33,34.0,32.0,642.2,3520407.7757379394,26525.088822756894,508.7144832358139,1031.7196420258376,2177.509741554927,469.3526994673308,248.75693071768535,1473.885202894054,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
34,35.0,32.0,642.2,5383500.365714669,21842.00605587475,508.7144832358139,1031.7196420258376,2177.509741554927,469.3526994673308,248.75693071768535,1473.885202894054,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
35,36.0,32.0,642.2,7251195.713352703,14046.21671700757,508.7144832358139,1031.7196420258376,2176.2311977601207,469.0771149452376,248.61087092097594,1473.885202894054,1355077.7756070828,3652.2229696430354,1402.5035025637749,153224404.26134008
