,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,6.0,938.5999999999999,999401.5238827819,85328.29296400957,826.4257004197851,1655.9663530318749,2417.423926581024,761.5567614429166,403.6250835647458,2365.666218616964,1617168.2965950477,1439859.8817368085,1885.203571872605,198904204.00430635
1,2.0,6.0,938.5999999999999,2040295.4474721998,129645.72611140832,826.4257004197851,1655.9663530318749,2405.898259995847,757.9258511910718,401.7007011312681,2365.666218616964,1617168.2965950477,1439859.8817368085,1885.203571872605,198904204.00430635
2,3.0,6.0,938.5999999999999,3096637.709934417,158694.10602517799,826.4257004197851,1655.9663530318749,2401.6070547534027,756.574000433251,400.984220229623,2365.666218616964,1617168.2965950477,1439859.8817368085,1885.203571872605,198904204.00430635
3,4.0,6.0,938.5999999999999,4163245.4191729557,177596.1747669056,826.4257004197851,1655.9663530318749,2398.755541759984,755.6756933648868,400.50811748339004,2365.666218616964,1617168.2965950477,1439859.8817368085,1885.203571872605,198904204.00430635
4,5.0,6.0,938.5999999999999,5237534.7285038885,188905.792197451,826.4257004197851,1655.9663530318749,2396.6217639565375,755.0034931372958,400.15185136276676,2365.666218616964,1617168.2965950477,1439859.8817368085,1885.203571872605,198904204.00430635
5,6.0,6.0,938.5999999999999,6319490.699369382,192637.72350527905,826.4257004197851,1655.9663530318749,2394.4921357524927,754.3326001506265,399.79627807983206,2365.666218616964,1617168.2965950477,1439859.8817368085,1885.203571872605,198904204.00430635
6,7.0,6.0,938.5999999999999,7406549.500231326,191326.04569114558,826.4257004197851,1655.9663530318749,2393.074682975701,753.8860625225661,399.5596131369601,2365.666218616964,1617168.2965950477,1439859.8817368085,1885.203571872605,198904204.00430635
7,8.0,6.0,938.5999999999999,8501250.161691546,182461.19486339763,826.4257004197851,1655.9663530318749,2390.9519439206238,753.2173398122474,399.2051901004911,2365.666218616964,1617168.2965950477,1439859.8817368085,1885.203571872605,198904204.00430635
8,9.0,6.0,938.5999999999999,9601037.159309424,168569.03733330593,826.4257004197851,1655.9663530318749,2389.5390727657195,752.7722455243841,398.96929012792356,2365.666218616964,1617168.2965950477,1439859.8817368085,1885.203571872605,198904204.00430635
9,10.0,6.0,938.5999999999999,10705903.917933634,149656.0719442945,826.4257004197851,1655.9663530318749,2388.1280280417386,752.3277266138073,398.73369510531785,2365.666218616964,1617168.2965950477,1439859.8817368085,1885.203571872605,198904204.00430635
