,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,40.0,938.5999999999999,1343300.971651026,2909.0332177923992,790.7189335775996,1605.8990349806002,2321.896302200956,731.4628637813217,387.67531780410053,2294.1414785437146,2149955.165035389,340.43769295998277,2052.3146235376034,214718577.8986877
1,2.0,40.0,938.5999999999999,2726301.6114403266,0.0,790.7189335775997,1599.4005329954523,2310.8686166069906,727.9888315957348,385.83408074573947,2284.8579042792176,2149955.165035389,340.43769295998277,2052.3146235376034,214718577.8986877
2,3.0,40.0,938.5999999999999,4124083.1250974666,0.0,790.7189335775997,1595.9941837186843,2306.762818310369,726.6953892584053,385.1485563069548,2279.991691026692,2149955.165035389,340.43769295998277,2052.3146235376034,214718577.8986877
3,4.0,40.0,938.5999999999999,5531686.55392926,0.0,790.7189335775996,1594.1065312513795,2304.0345085396375,725.8358946822304,384.69302418158213,2277.295044644828,2149955.165035389,340.43769295998277,2052.3146235376034,214718577.8986877
4,5.0,40.0,938.5999999999999,6946639.689613268,0.0,790.7189335775996,1592.6940071125623,2301.9929233029056,725.1927377150145,384.3521509889577,2275.277153017946,2149955.165035389,340.43769295998277,2052.3146235376034,214718577.8986877
5,6.0,40.0,938.5999999999999,8368928.239030934,0.0,790.7189335775996,1591.284229937047,2299.955308376889,724.550831507724,384.0119406990937,2273.263185624353,2149955.165035389,340.43769295998277,2052.3146235376034,214718577.8986877
6,7.0,40.0,938.5999999999999,9796099.144225981,0.0,790.7189335775996,1590.3459006228989,2298.5990984387277,724.1235871022284,383.7855011641811,2271.92271517557,2149955.165035389,340.43769295998277,2052.3146235376034,214718577.8986877
7,8.0,40.0,938.5999999999999,11230581.7337742,0.0,790.7189335775996,1588.940683945294,2296.568075007291,723.483757401756,383.4463914229307,2269.9152627789917,2149955.165035389,340.43769295998277,2052.3146235376034,214718577.8986877
8,9.0,40.0,938.5999999999999,12669930.897898158,0.0,790.7189335775996,1588.0053875858894,2295.2162487362525,723.0578939751199,383.22068380681355,2268.579125122699,2149955.165035389,340.43769295998277,2052.3146235376034,214718577.8986877
9,10.0,40.0,938.5999999999999,14114140.34553425,0.0,790.7189335775996,1587.0713002922853,2293.8661699828817,722.6325810658677,382.9952679649099,2267.244714703265,2149955.165035389,340.43769295998277,2052.3146235376034,214718577.8986877
