,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,36.0,642.2,736619.4484600669,13564.764152869582,584.1174534531889,1176.2992089440481,2490.418947531778,536.7989100218426,284.5034223115766,1680.4274413486403,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
1,2.0,36.0,642.2,1516101.1671667416,0.0,584.1174534531889,1175.9381380708196,2478.5127613521654,534.2325836733912,283.14326934689734,1679.9116258154565,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
2,3.0,36.0,642.2,2311541.251268251,3585.704946459271,584.1174534531888,1170.5048485841455,2474.0798820758214,533.2770959366158,282.63686084640636,1672.1497836916367,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
3,4.0,36.0,642.2,3117585.695614991,0.0,584.1174534531888,1170.5048485841455,2471.1342264521463,532.642172752444,282.30035155879534,1672.1497836916365,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
4,5.0,36.0,642.2,3931565.3478893265,0.0,584.1174534531888,1168.764172699754,2468.930002027814,532.167061819965,282.0485427645815,1669.6631038567916,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
5,6.0,36.0,642.2,4753464.776337298,0.0,584.1174534531888,1167.7227464498822,2466.7300642018045,531.6928748450032,281.7972236678517,1668.1753520712605,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
6,7.0,36.0,642.2,5580635.504586601,0.0,584.1174534531889,1167.0295867110601,2465.26581425699,531.3772621746311,281.6299489525545,1667.185123872943,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
7,8.0,36.0,642.2,6415700.389270965,0.0,584.117453453189,1165.991529378148,2463.072993025029,530.9046091503855,281.37944284970433,1665.7021848259258,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
8,9.0,36.0,642.2,7441828.118942535,6126.028710053768,570.748828,1139.6761796544592,2409.999980528583,519.4649534700014,275.31642533910076,1628.108828077799,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
9,10.0,36.0,642.2,8473083.219611024,8784.570627725683,570.748828,1139.6761796544592,2408.575710807216,519.1579583619033,275.1537179318088,1628.108828077799,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
10,11.0,36.0,642.2,9506899.521006968,12905.052747350186,570.748828,1139.0551234723569,2407.8642661607014,519.0046095804993,275.0724430776646,1627.22160496051,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
11,12.0,36.0,642.2,10545833.262338221,13564.764152869582,570.748828,1139.0551234723569,2406.4427550675596,518.6982090826477,274.9100508138033,1627.22160496051,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
12,13.0,36.0,642.2,11587323.246080097,12495.765698642832,570.748828,1139.0551234723569,2405.7326877312757,518.5451571744389,274.8289333024526,1627.22160496051,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
13,14.0,36.0,642.2,12633920.76752055,7972.693115190201,570.748828,1139.0551234723569,2404.3139272594485,518.2393495609793,274.6668552673191,1627.22160496051,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
14,15.0,36.0,642.2,13685619.241127191,0.0,570.748828,1139.0551234723569,2402.8969961021744,517.9339362482698,274.504986211583,1627.22160496051,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
15,16.0,36.0,642.2,13841935.546989074,0.0,634.968828,1255.244883456751,2651.614264920163,571.5438555501714,302.91824344159085,1793.2069763667873,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
16,17.0,36.0,642.2,13045035.743696112,0.0,699.1888280000001,1380.5898750461583,2916.396517463175,628.6165118191439,333.1667512641463,1972.2712500659406,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
17,18.0,36.0,642.2,12197196.524031352,0.0,699.1888280000001,1387.2882518941465,2930.54635534423,631.666447477184,334.78321716290753,1981.8403598487807,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
18,19.0,36.0,642.2,11278440.741146248,0.0,699.1888280000001,1396.6135622146835,2950.2454006832145,635.9124905282611,337.03361997997837,1995.1622317352621,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
19,20.0,36.0,642.2,10314019.74844122,84.59248251957824,699.1888280000001,1402.60194855681,2962.930181188749,638.6466394777723,338.48271892321935,2003.7170693668716,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
20,21.0,36.0,642.2,9336473.898142233,9045.13140742729,699.1888280000001,1402.60194855681,2966.5759749648482,639.4324743780064,338.89921142034336,2003.7170693668716,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
21,22.0,36.0,642.2,8365494.81360417,13564.764152869582,699.1888280000001,1402.60194855681,2964.751873364592,639.0392972574433,338.690827546445,2003.7170693668716,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
22,23.0,36.0,642.2,7407623.255978825,9220.170674398541,699.1888280000001,1402.60194855681,2961.110893666615,638.2545000106896,338.2748850056655,2003.7170693668716,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
23,24.0,36.0,642.2,6472606.7960955035,0.0,699.1888280000001,1400.544602277467,2954.7622554049412,636.8860788049456,337.54962176662116,2000.7780032535245,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
24,25.0,36.0,642.2,5582985.937557293,0.0,699.1888280000001,1392.7824091192356,2942.1523661424108,634.1680723352586,336.10907833768704,1989.6891558846223,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
25,26.0,36.0,642.2,4719118.879414327,0.0,699.1888280000001,1389.395863441992,2934.9985326992874,632.6260948304084,335.29183026011646,1984.8512334885602,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
26,27.0,36.0,642.2,3864874.8051099256,0.0,699.1888280000001,1388.1304706137287,2932.3254816330195,632.0499303661012,334.98646309403364,1983.0435294481838,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
27,28.0,36.0,642.2,3023432.084867047,0.0,699.1888280000001,1386.447131860046,2928.7695499492634,631.2834648467779,334.58023636879227,1980.638759800066,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
28,29.0,36.0,642.2,2197944.1662183553,0.0,699.1888280000001,1384.349124438196,2924.3376606175443,630.3281904882359,334.07394095876504,1977.64160634028,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
29,30.0,36.0,642.2,1385182.7346351594,0.0,699.1888280000001,1382.675630464619,2920.8025253215733,629.5662075393278,333.67008999584374,1975.2509006637415,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
30,31.0,36.0,642.2,569242.7860360332,2149.535459539853,699.1888280000001,1382.675630464619,2921.6854467148873,629.7565173833947,333.7709542131992,1975.2509006637415,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
31,32.0,36.0,642.2,659767.4916878212,0.0,634.968828,1264.314242105423,2669.889709422967,575.4830476684264,305.006015264266,1806.1632030077474,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
32,33.0,36.0,642.2,1660158.5563375186,13564.764152869582,570.748828,1141.6140513021694,2417.1490541457697,521.0059050151922,276.13312965805187,1630.8772161459563,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
33,34.0,36.0,642.2,3523251.1463142456,11822.249292116612,508.71448323581416,1031.1478649329797,2177.5097415549285,469.3526994673311,248.7569307176855,1473.0683784756854,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
34,35.0,36.0,642.2,5386343.736290971,10079.734431363642,508.71448323581416,1031.1478649329797,2177.5097415549285,469.3526994673311,248.7569307176855,1473.0683784756854,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
35,36.0,36.0,642.2,7254039.0839290125,5224.512998626567,508.71448323581393,1031.1478649329797,2176.2311977601207,469.0771149452376,248.61087092097594,1473.0683784756854,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
36,37.0,36.0,642.2,9121734.431567047,369.2915658913553,508.71448323581393,1031.1478649329797,2176.2311977601207,469.0771149452376,248.61087092097594,1473.0683784756854,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
37,38.0,36.0,642.2,10982523.401312515,184.64578294567764,508.71448323581393,1031.1478649329797,2178.149636063611,469.4906259295154,248.83003174264317,1473.0683784756854,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
38,39.0,36.0,642.2,12843312.371057985,0.0,508.71448323581393,1031.1478649329797,2178.149636063611,469.4906259295154,248.83003174264317,1473.0683784756854,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
39,40.0,36.0,642.2,13808039.599702142,0.0,572.9344832358139,1148.9413292640172,2427.05567525842,523.1412338603814,277.2648539460021,1641.3447560914533,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
40,41.0,36.0,642.2,13841935.546989074,0.0,637.1544832358139,1271.3427847286407,2685.619920079871,578.8736257650992,306.80302165550256,1816.2039781837725,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
41,42.0,36.0,642.2,12950220.546776665,0.0,700.0250852704221,1393.0577823195188,2942.734072163021,634.2934565233793,336.17553195739106,1990.0825461707411,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
42,43.0,36.0,642.2,12009889.073257616,0.0,700.0250852704221,1399.4506992868266,2956.2386480815317,637.2043087880347,337.71828365765845,1999.2152846954668,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
43,44.0,36.0,642.2,11053245.292502236,0.0,700.0250852704235,1401.5957176029312,2960.769844536071,638.1809883624903,338.2359238321199,2002.279596575616,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
44,45.0,36.0,642.2,10083512.907592807,5674.127184844576,700.0250852704235,1402.2135263536395,2964.4055679121934,638.9646526320614,338.65126589499255,2003.1621805051993,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
45,46.0,36.0,642.2,9110502.970768359,13564.764152869582,700.0250852704235,1402.2135263536395,2965.3159989996984,639.1608920703724,338.7552727972974,2003.1621805051993,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
46,47.0,36.0,642.2,8150590.2752270615,12598.130758905783,700.0250852704235,1402.2135263536395,2961.6778764210453,638.3767106631909,338.3396566514912,2003.1621805051993,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
47,48.0,36.0,642.2,7210258.801707993,0.0,700.0250852704235,1401.9003358232828,2956.2386480815376,637.2043087880359,337.718283657659,2002.7147654618327,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
48,49.0,36.0,642.2,6305626.161182606,0.0,700.0250852704235,1394.7564123582208,2946.3223055832927,635.0668845407073,336.5854488065749,1992.509160511744,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
49,50.0,36.0,642.2,5423577.208852955,4348.887560176663,700.0250852704235,1390.9411096760778,2940.0490588622547,633.7147136517535,335.8687982354294,1987.0587281086825,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
50,51.0,36.0,642.2,4547961.75649548,4346.992585659027,700.0250852704235,1390.9411096760778,2938.261975536651,633.3295156583584,335.66464329893,1987.0587281086825,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
51,52.0,36.0,642.2,3678771.397816549,0.0,700.0250852704235,1390.9411096760778,2936.4772272926107,632.9448209815798,335.4607551202373,1987.0587281086825,1355356.1889760133,1587.4542048899877,1403.4650778934122,153315401.90415895
