,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,24.0,741.0,838845.3702160835,63539.38594811782,665.6021840598011,1332.4463584047867,2462.022858155107,612.3210659687267,324.53016496342514,1903.4947977211239,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
1,2.0,24.0,741.0,1720020.1117798984,94048.6787490379,665.6021840598011,1332.4463584047867,2450.264699447402,609.3967355751712,322.98026985484074,1903.4947977211239,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
2,3.0,24.0,741.0,2616954.8112510853,112260.29593838622,665.6021840598013,1332.4463584047867,2445.8869333620223,608.3079567333816,322.4032170686923,1903.4947977211239,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
3,4.0,24.0,741.0,3524362.0288633546,122300.08730863221,665.6021840598013,1332.4463584047867,2442.9779005450546,607.5844613890864,322.0197645362158,1903.4947977211239,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
4,5.0,24.0,741.0,4439605.797389898,126224.92826951401,665.6021840598014,1332.4463584047867,2440.8010808466465,607.0430722002184,321.73282826611575,1903.4947977211239,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
5,6.0,24.0,741.0,5362670.87693697,124046.71068461426,665.6021840598014,1332.4463584047867,2438.628494452054,606.5027358614881,321.4464500065887,1903.4947977211239,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
6,7.0,24.0,741.0,6290941.719162788,117806.37687387504,665.602184059801,1332.4463584047867,2437.1824492635137,606.1430950367276,321.2558403694656,1903.4947977211239,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
7,8.0,24.0,741.0,7227008.571196167,126224.92826951401,665.602184059801,1328.4131526691815,2435.0168909836357,605.6045066357467,320.9703885169458,1897.7330752416879,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
8,9.0,24.0,741.0,8253136.300867736,117893.71056313785,658.55634,1318.0053650411185,2409.999980528583,599.3826386192326,317.67279846819326,1882.8648072015978,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
9,10.0,24.0,741.0,9284391.40153623,105561.54655786097,658.55634,1318.0053650411185,2408.575710807215,599.0284134945038,317.48505915208705,1882.8648072015978,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
10,11.0,24.0,741.0,10318207.702932173,91230.84829840394,658.55634,1318.0053650411182,2407.8642661607014,598.8514725928837,317.3912804742284,1882.8648072015976,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
11,12.0,24.0,741.0,11357141.444263427,72906.95306113918,658.55634,1318.0053650411182,2406.4427550675596,598.4979335569012,317.20390478515765,1882.8648072015976,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
12,13.0,24.0,741.0,12398631.428005302,52588.39260108679,658.55634,1318.005365041118,2405.7326877312753,598.3213352012756,317.11030765667607,1882.8648072015974,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
13,14.0,24.0,741.0,13445228.949445758,28284.361991930902,658.55634,1318.0053650411182,2404.313927259448,597.9684802626685,316.92329453921434,1882.8648072015976,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
14,15.0,24.0,741.0,14496927.423052398,0.0,658.55634,1318.0053650411182,2402.8969961021744,597.616080286465,316.7365225518265,1882.8648072015976,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
15,16.0,24.0,741.0,14653243.728914281,0.0,732.65634,1448.3594809116357,2651.6142649201624,659.473679480967,349.5210501249125,2069.0849727309082,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
16,17.0,24.0,741.0,13856343.92562132,0.0,806.75634,1592.9883173609517,2916.396517463175,725.3267444067044,384.42317453555336,2275.697596229931,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
17,18.0,24.0,741.0,13008504.705956561,0.0,806.75634,1600.7172137240152,2930.5463553442296,728.8459009352123,386.28832749566254,2286.738876748593,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
18,19.0,24.0,741.0,12089748.923071457,0.0,806.75634,1611.4771871707887,2950.2454006832145,733.7451813787628,388.8849461307443,2302.1102673868413,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
19,20.0,24.0,741.0,11125327.930366432,27784.278058665615,806.75634,1613.0033442906051,2962.930181188748,736.8999686281987,390.5569833729453,2304.2904918437216,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
20,21.0,24.0,741.0,10147782.080067446,65810.0327816306,806.75634,1613.0033442906051,2966.5759749648482,737.8067012053922,391.0375516388579,2304.2904918437216,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
21,22.0,24.0,741.0,9176802.99552938,98711.6649898253,806.75634,1613.0033442906051,2964.7518733645925,737.35303529705,390.79710870743656,2304.2904918437216,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
22,23.0,24.0,741.0,8218931.437904032,121385.3438627326,806.75634,1613.0033442906051,2961.110893666615,736.4475000123342,390.3171750065371,2304.2904918437216,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
23,24.0,24.0,741.0,7283914.978020713,126224.92826951401,806.75634,1613.0033442906051,2954.762255404941,734.8685524672449,389.4803328076398,2304.2904918437216,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
24,25.0,24.0,741.0,6394294.119482504,95641.80515285488,806.75634,1613.0033442906051,2942.1523661424103,731.7323911560675,387.81816731271573,2304.2904918437216,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
25,26.0,24.0,741.0,5530427.06133954,44962.6966987066,806.75634,1613.0033442906051,2934.9985326992864,729.9531863427788,386.8751887616728,2304.2904918437216,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
26,27.0,24.0,741.0,4676182.9870351385,49921.317969898286,806.75634,1600.7248281960156,2932.3254816330195,729.2883811916553,386.52284203157734,2286.7497545657366,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
27,28.0,24.0,741.0,3834740.266792262,44890.89608736634,806.75634,1600.7248281960156,2928.7695499492625,728.4039979001282,386.05411888706794,2286.7497545657366,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
28,29.0,24.0,741.0,3009252.34814357,27410.759833416836,806.75634,1600.7248281960156,2924.3376606175443,727.3017582556569,385.46993187549816,2286.7497545657366,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
29,30.0,24.0,741.0,2196490.9165603705,0.0,806.75634,1600.7248281960156,2920.802525321574,726.4225471607631,385.00394999520444,2286.7497545657366,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
30,31.0,24.0,741.0,1380550.9679612443,0.0,806.75634,1595.8772257994574,2921.6854467148873,726.6421354423785,385.12033178446063,2279.824608284939,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
31,32.0,24.0,741.0,1471075.6736130305,0.0,732.65634,1458.3418579352067,2669.8897094229674,664.0189011558766,351.9300176126146,2083.3455113360096,1434796.7817895233,14771.822855540628,1615.0659697231176,173340023.77349994
