,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,14.0,691.5999999999999,733983.6555782292,128904.8122444665,629.2512182932132,1244.9326837835831,2491.1511122211773,578.2610883730719,306.4783768377281,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
1,2.0,14.0,691.5999999999999,1510843.3216667883,226583.42534030788,629.2512182932132,1244.9326837835831,2479.2411093016417,575.4964663407148,305.0131271605789,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
2,3.0,14.0,691.5999999999999,2303666.4688882865,312635.9837955823,629.2512182932132,1244.9326837835831,2474.806808986936,574.4671496872307,304.4675893342323,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
3,4.0,14.0,691.5999999999999,3107097.375771461,390963.0096797552,629.2512182932132,1244.9326837835831,2471.860209080915,573.7831670655838,304.10507854475946,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
4,5.0,14.0,691.5999999999999,3918466.0343544055,463509.04492560774,629.2512182932132,1244.9326837835831,2469.655278053205,573.2713451172419,303.8338129121382,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
5,6.0,14.0,691.5999999999999,4737757.007936204,530285.33193863,629.2512182932132,1244.9326837835831,2467.4546349979637,572.7605185190474,303.56307481509515,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
6,7.0,14.0,691.5999999999999,5562320.971128326,593221.3497260138,629.2512182932129,1244.9326837835831,2465.989915661763,572.420518992982,303.38287506628046,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
7,8.0,14.0,691.5999999999999,6394781.621367879,650406.2838789342,629.2512182932129,1244.9326837835831,2463.796391481921,571.9113448712736,303.113012781775,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
8,9.0,14.0,691.5999999999999,7420909.351039443,566545.2877109875,614.652584,1244.9326837835831,2409.9999805285843,559.4237960446171,296.49461190364707,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
9,10.0,14.0,691.5999999999999,8452164.451707933,478950.07499738707,614.652584,1244.9326837835831,2408.575710807216,559.0931859282036,296.31938854194794,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
10,11.0,14.0,691.5999999999999,9485980.753103873,389489.5636465517,614.652584,1244.9326837835831,2407.8642661607023,558.9280410866916,296.2318617759466,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
11,12.0,14.0,691.5999999999999,10524914.494435122,296302.0684497595,614.652584,1244.9326837835831,2406.4427550675605,558.5980713197745,296.0569777994805,1778.475262547976,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
12,13.0,14.0,691.5999999999999,11566404.478176996,201252.88571170263,614.652584,1244.932683783583,2405.732687731276,558.4332461878572,295.96962047956436,1778.4752625479757,1353307.8929521674,111722.28752523352,1488.6240670517238,161374330.87144747
