,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,32.0,592.8,683158.9626012003,34667.77384164836,542.69108077608,1087.9975286385513,2505.2690824925744,498.46134614033804,264.18451345437916,1554.282183769359,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
1,2.0,32.0,592.8,1409458.882435223,42404.84135830216,542.69108077608,1087.9975286385513,2493.2854832612347,496.07702700823233,262.92082431436313,1554.282183769359,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
2,3.0,32.0,592.8,2151820.9276546557,40115.14059127588,542.69108077608,1087.9975286385513,2488.8237817652875,495.1893037096502,262.4503309661146,1554.282183769359,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
3,4.0,32.0,592.8,2904856.2818049686,31162.635687053204,542.69108077608,1087.9975286385513,2485.8589737289317,494.59941010693217,262.13768735667406,1554.282183769359,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
4,5.0,32.0,592.8,3665878.4379577963,17224.376339673065,542.6910807760801,1087.9975286385513,2483.640417617122,494.15799466229646,261.90373717101716,1554.282183769359,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
5,6.0,32.0,592.8,4434871.864023177,10268.18802803196,542.6910807760801,1085.6723367748439,2481.4261759747465,493.71743764690376,261.670241952859,1550.96048110692,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
6,7.0,32.0,592.8,5209170.863451381,0.0,542.6910807760801,1085.6723367748439,2479.952405596184,493.4242086393158,261.5148305788374,1550.9604811069198,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
7,8.0,32.0,592.8,5991415.34647611,40418.127674696036,542.69108077608,1074.8522273259691,2477.745326819372,492.9850767848513,261.2820906959712,1535.5031818942416,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
8,9.0,32.0,592.8,7017543.0761476755,42404.84135830216,526.8450720000001,1052.7220193956473,2409.999980528584,479.50611089538603,254.13823877455462,1503.8885991366392,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
9,10.0,32.0,592.8,8048798.176816164,41190.79800278507,526.8450720000001,1052.7220193956473,2408.5757108072166,479.22273079560307,253.98804732166963,1503.8885991366392,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
10,11.0,32.0,592.8,9082614.478212103,38377.92724392161,526.8450720000001,1052.7220193956475,2407.864266160702,479.08117807430705,253.91302437938273,1503.8885991366394,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
11,12.0,32.0,592.8,10121548.219543353,32370.49890280949,526.8450720000001,1052.7220193956475,2406.4427550675605,478.7983468455211,253.76312382812614,1503.8885991366394,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
12,13.0,32.0,592.8,11163038.203285225,24767.338383469127,526.8450720000001,1052.7220193956475,2405.732687731276,478.6570681610205,253.68824612534087,1503.8885991366394,1313811.6118690148,4962.544351181306,1293.9546471721933,142952000.56412154
