,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,36.0,790.4000000000001,972302.6928316788,8158.15942121297,698.3068188615098,1411.26929612598,2424.951379650775,643.3078918734888,340.95318269294904,2016.0989944656858,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
1,2.0,36.0,790.4000000000001,1986239.0502955578,0.0,698.3068188615096,1407.7038225196509,2413.3864728084964,640.2398733132607,339.3271328560282,2011.0054607423585,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
2,3.0,36.0,790.4000000000001,3015676.3420101013,0.0,698.3068188615094,1403.6088057313216,2409.080657738868,639.0975968789847,338.72172634586195,2005.1554367590309,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
3,4.0,36.0,790.4000000000001,4055414.0302166836,0.0,698.3068188615094,1401.9417651008466,2406.2194364910797,638.3385522958462,338.3194327167985,2002.7739501440667,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
4,5.0,36.0,790.4000000000001,5102859.471273119,0.0,698.3068188615094,1400.69432407464,2404.078394032787,637.7705617283593,338.01839771603045,2000.9918915352002,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
5,6.0,36.0,790.4000000000001,6157997.675761779,0.0,698.3068188615094,1399.4493089713806,2401.9415153016134,637.2036757432314,337.7179481439127,1999.2132985305439,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
6,7.0,36.0,790.4000000000001,7218256.083329798,0.0,698.3068188615084,1398.6206431451506,2400.519236668458,636.8263638198545,337.5179728245229,1998.029490207358,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
7,8.0,36.0,790.4000000000001,8286182.368956548,0.0,698.3068188615084,1397.3796555498368,2398.3892705410326,636.2613116581102,337.21849517879843,1996.2566507854813,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
8,9.0,36.0,790.4000000000001,9359212.307668965,0.0,698.3068188615084,1396.55366821389,2396.971589128347,635.8852193172097,337.01916623812116,1995.0766688769859,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
9,10.0,36.0,790.4000000000001,10437339.30192998,1823.8853195509873,698.3068188615084,1395.3741042713207,2395.555740364848,635.5096131541742,336.82009497171236,1993.3915775304583,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
10,11.0,36.0,790.4000000000001,11518012.353885427,1528.6048021707684,698.3068188615084,1395.3741042713207,2394.8485021163947,635.3219920948479,336.7206558102694,1993.3915775304583,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
11,12.0,36.0,790.4000000000001,12603772.589045003,5900.913747038692,698.3068188615084,1393.6431956202343,2393.4353956708037,634.9471134328943,336.521970119434,1990.918850886049,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
12,13.0,36.0,790.4000000000001,13692073.9528981,8158.15942121297,698.3068188615084,1393.6431956202343,2392.729526589269,634.7598555956481,336.42272346569354,1990.918850886049,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
13,14.0,36.0,790.4000000000001,14785452.656265315,6189.371858062223,698.3068188615084,1393.6431956202343,2391.3191545020154,634.3857023232064,336.2244222312994,1990.918850886049,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
14,15.0,36.0,790.4000000000001,15883902.152551038,0.0,698.3068188615084,1393.6431956202343,2389.9106009135403,634.0120314747115,336.0263766815971,1990.918850886049,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
15,16.0,36.0,790.4000000000001,16086999.64033968,0.0,777.3468188615085,1537.3456020563697,2638.6194921627293,699.9912481560581,370.9953615227108,2196.208002937671,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
16,17.0,36.0,790.4000000000001,15337184.765487928,0.0,856.3868188615085,1691.5672018783796,2903.3173706739503,770.2121340828353,408.2124310639027,2416.524574111971,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
17,18.0,36.0,790.4000000000001,14489345.54582317,0.0,860.5400960000002,1707.4316946389495,2930.5463553442296,777.4356276642266,412.0408826620401,2439.1881351984994,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
18,19.0,36.0,790.4000000000001,13570589.762938065,0.0,860.5400960000002,1718.9089996488417,2950.245400683215,782.6615268040138,414.8106092061273,2455.584285212631,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
19,20.0,36.0,790.4000000000001,12606168.770233037,0.0,860.5400960000002,1726.299565655481,2962.930181188749,786.0266332034123,416.5941155978085,2466.142236650687,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
20,21.0,36.0,790.4000000000001,11628622.91993405,6811.945051817223,860.5400960000002,1727.099178907259,2966.575974964849,786.9938146190851,417.1067217481151,2467.2845412960846,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
21,22.0,36.0,790.4000000000001,10657643.835395982,8158.15942121297,860.5400960000002,1727.099178907259,2964.751873364593,786.5099043168535,416.8502492879324,2467.2845412960846,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
22,23.0,36.0,790.4000000000001,9699772.277770637,0.0,860.5400960000002,1726.8258983044113,2961.110893666615,785.5440000131567,416.3383200069731,2466.8941404348734,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
23,24.0,36.0,790.4000000000001,8764755.817887316,0.0,860.5400960000002,1721.5406662313856,2954.7622554049412,783.8597892983946,415.4456883281492,2459.3438089019796,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
24,25.0,36.0,790.4000000000001,7875134.959349105,0.0,860.5400960000002,1714.193734300598,2942.1523661424108,780.5145505664722,413.6727118002303,2448.8481918579973,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
25,26.0,36.0,790.4000000000001,7011267.9012061395,0.0,860.5400960000002,1710.0256780824525,2934.9985326992874,778.6167320989645,412.6668680124512,2442.893825832075,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
26,27.0,36.0,790.4000000000001,6157023.826901736,0.0,860.5400960000002,1708.4682715245897,2932.32548163302,777.9076066044324,412.2910315003492,2440.6689593208425,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
27,28.0,36.0,790.4000000000001,5315581.106658855,0.0,860.5400960000002,1706.396469981596,2928.7695499492634,776.9642644268037,411.79106014620595,2437.7092428308515,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
28,29.0,36.0,790.4000000000001,4490093.188010162,0.0,860.5400960000002,1703.8143070008573,2924.3376606175448,775.7885421393676,411.16792733386484,2434.0204385726533,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
29,30.0,36.0,790.4000000000001,3677331.756426962,0.0,860.5400960000002,1701.7546221103012,2920.8025253215746,774.8507169714808,410.67087999488484,2431.078031586145,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
30,31.0,36.0,790.4000000000001,2861391.807827834,2645.5821040458977,860.5400960000002,1701.7546221103012,2921.685446714888,775.0849444718706,410.7950205700914,2431.078031586145,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
31,32.0,36.0,790.4000000000001,2951916.51347962,0.0,781.5000960000002,1556.0790672066742,2669.8897094229674,708.2868278996019,375.39201878678904,2222.9700960095347,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
32,33.0,36.0,790.4000000000001,3952307.5781293176,8158.15942121297,702.4600960000002,1406.7234073244463,2417.1490541457697,641.2380369417752,339.8561595791409,2009.604867606352,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
33,34.0,36.0,790.4000000000001,5809517.429829124,8035.719350339845,626.6292074726797,1269.663936554566,2179.143835520747,578.0983646442621,306.3921332614589,1813.80562364938,1575185.3814499269,954.7312678213958,1727.89495418633,184017472.86287284
