,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,24.0,889.2,1190397.8714586112,71460.79474812653,764.1423695236459,1535.8582291145992,2364.369385587738,705.6408161596519,373.98963256461553,2194.083184449428,1913069.7485131833,16089.585147212902,1938.6525807701782,203962293.23639858
1,2.0,24.0,889.2,2421292.487690526,105001.50111982971,764.1423695236459,1535.8582291145992,2353.1202898173756,702.2835483956374,372.21028064968783,2194.083184449428,1913069.7485131833,16089.585147212902,1938.6525807701782,203962293.23639858
2,3.0,24.0,889.2,3667264.743223287,124423.90198336262,764.1423695236459,1535.8582291145992,2348.9320566782517,701.0335794742948,371.5477971213763,2194.083184449428,1913069.7485131833,16089.585147212902,1938.6525807701782,203962293.23639858
3,4.0,24.0,889.2,4923256.115052604,134464.66544502694,764.1423695236462,1535.8582291145992,2346.1489688180973,700.2029730550719,371.1075757191881,2194.083184449428,1913069.7485131833,16089.585147212902,1938.6525807701782,203962293.23639858
4,5.0,24.0,889.2,6186744.7586857295,137485.18046514702,764.142369523646,1535.8582291145992,2344.066393317039,699.5814330007815,370.7781594904142,2194.083184449428,1913069.7485131833,16089.585147212902,1938.6525807701782,203962293.23639858
5,6.0,24.0,889.2,7457716.094031641,133770.29983723164,764.1423695236459,1535.8054957075435,2341.9878678412656,698.9611016675838,370.4493838838194,2194.0078510107764,1913069.7485131833,16089.585147212902,1938.6525807701782,203962293.23639858
6,7.0,24.0,889.2,8733667.811458334,137485.18046514702,764.142369523646,1533.4540284360648,2340.6044283743804,698.5482172170953,370.2305551250605,2190.6486120515215,1913069.7485131833,16089.585147212902,1938.6525807701782,203962293.23639858
7,8.0,24.0,889.2,10017078.014786782,134216.13075170293,764.142369523646,1533.4540284360648,2338.5326267350056,697.9298925980063,369.9028430769433,2190.6486120515215,1913069.7485131833,16089.585147212902,1938.6525807701782,203962293.23639858
8,9.0,24.0,889.2,11305452.502144692,126298.65583330113,764.142369523646,1533.4540284360648,2337.1536589490433,697.5183427108035,369.6847216367259,2190.6486120515215,1913069.7485131833,16089.585147212902,1938.6525807701782,203962293.23639858
9,10.0,24.0,889.2,12598784.856158625,113738.76476994157,764.142369523646,1533.4540284360648,2335.7764737668226,697.1073248377465,369.4668821640057,2190.6486120515215,1913069.7485131833,16089.585147212902,1938.6525807701782,203962293.23639858
