,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,34.0,988.0,1530828.85162533,11379.803684217855,811.840088820996,1650.8652665580964,2269.8052244303162,752.6870570194604,398.92414022031403,2358.378952225852,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
1,2.0,34.0,988.0,3100379.797413289,0.0,811.8400888209959,1647.4571511691288,2259.049087162919,749.120228809905,397.03372126924967,2353.5102159558983,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
2,3.0,34.0,988.0,4684347.64935076,0.0,811.8400888209959,1642.3278286517939,2255.0443910102767,747.7922369060419,396.32988556020223,2346.1826123597057,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
3,4.0,34.0,988.0,6277895.559311,0.0,811.8400888209961,1640.3897544744298,2252.3832637817295,746.9097840856627,395.86218556540126,2343.413934963471,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
4,5.0,34.0,988.0,7878612.195211432,0.0,811.8400888209961,1638.9394999356512,2250.391951020564,746.249447539745,395.5122071960649,2341.342142765216,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
5,6.0,34.0,988.0,9486483.615890604,0.0,811.8400888209961,1637.4920657352209,2248.4045108042487,745.590395163215,395.162909436504,2339.274379621744,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
6,7.0,34.0,988.0,11099117.168068938,0.0,811.8400888209961,1636.5286723960796,2247.081696498928,745.1517384909428,394.9304214001997,2337.898103422971,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
7,8.0,34.0,988.0,12718882.359963365,4936.451569475234,811.8400888209961,1634.126054927576,2245.100685466678,744.494818087492,394.5822535863708,2334.46579275368,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
8,9.0,34.0,988.0,14343394.290755328,4934.323521088809,811.8400888209961,1634.126054927576,2243.7821468840293,744.057579281863,394.35051701938744,2334.46579275368,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
9,10.0,34.0,988.0,15972646.824293852,0.0,811.8400888209961,1634.126054927576,2242.4653127877623,743.62090569867,394.1190800202951,2334.46579275368,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
10,11.0,34.0,988.0,17604267.361866087,7312.919843674637,811.8400888209961,1631.2655922498625,2241.8075338895087,743.4027805230968,394.00347367724135,2330.379417499804,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
11,12.0,34.0,988.0,19240619.320243888,9703.19724623859,811.8400888209961,1631.2655922498625,2240.493250332407,742.9669527207653,393.77248494200563,2330.379417499804,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
12,13.0,34.0,988.0,20879334.698354717,11379.803684217855,811.8400888209961,1630.9262347760482,2239.83674485101,742.7492498212428,393.6571024052587,2329.8946211086404,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
13,14.0,34.0,988.0,22522772.341980692,8143.292985020205,811.8400888209948,1630.9262347760482,2238.5250044301374,742.314265344895,393.4265606327944,2329.8946211086404,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
14,15.0,34.0,988.0,24170926.162349798,0.0,811.8400888209948,1630.9262347760482,2237.214955334823,741.8798417267404,393.19631611517246,2329.8946211086404,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
15,16.0,34.0,988.0,24924082.590397198,0.0,910.6400888209948,1810.4034460513053,2485.825342090852,824.3211976359597,436.8902347470587,2586.2906372161506,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
16,17.0,34.0,988.0,24727898.14500058,0.0,1009.4400888209949,2002.4579229620695,2749.5311402697457,911.7683226200239,483.23721098861273,2860.6541756600996,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
17,18.0,34.0,988.0,23880058.925335817,0.0,1075.67512,2134.289618298687,2930.54635534423,971.7945345802833,515.0511033275502,3048.9851689981247,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
18,19.0,34.0,988.0,22961303.142450705,0.0,1075.67512,2148.6362495610524,2950.2454006832163,978.3269085050175,518.5132615076593,3069.4803565157895,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
19,20.0,34.0,988.0,21996882.149745677,0.0,1075.67512,2157.8744570693507,2962.930181188749,982.5332915042653,520.7426444972607,3082.6777958133584,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
20,21.0,34.0,988.0,21019336.299446687,9105.983518622816,1075.67512,2158.7590468166577,2966.5759749648487,983.7422682738562,521.3834021851438,3083.9414954523686,2440483.086976392,1331.753136711384,2159.7920748546353,224889590.42842758
