,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,30.0,543.4000000000001,662589.6064282636,38643.00391061604,498.70328051586426,998.2850431797597,2510.982792540612,457.9649942651095,242.72144696050805,1426.1214902567997,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
1,2.0,30.0,543.4000000000001,1368427.3971709535,52538.168642309494,498.70328051586426,998.2850431797597,2498.969408008827,455.773936009136,241.5601860848421,1426.1214902567997,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
2,3.0,30.0,543.4000000000001,2090367.2357982323,57219.28432625905,498.70328051586426,998.2850431797597,2494.4966169297745,454.9581670811479,241.1278285530084,1426.1214902567997,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
3,4.0,30.0,543.4000000000001,2823006.911923256,55777.649151830934,498.70328051586426,998.2850431797597,2491.5244398470722,454.4160872769062,240.84052625676028,1426.1214902567997,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
4,5.0,30.0,543.4000000000001,3563653.2412901837,49754.37962827459,498.70328051586426,998.2850431797597,2489.3003695020943,454.0104507405632,240.62553889249853,1426.1214902567997,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
5,6.0,30.0,543.4000000000001,4312290.653203972,39158.38574946113,498.70328051586426,998.2850431797597,2487.080624350189,453.6056030535211,240.4109696183662,1426.1214902567997,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
6,7.0,30.0,543.4000000000001,5066246.82551176,25518.846136913635,498.70328051586426,998.2850431797597,2485.603190907411,453.3361417094773,240.268155106023,1426.1214902567997,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
7,8.0,30.0,543.4000000000001,5828168.229958354,57219.28432625905,498.70328051586426,988.582671825951,2483.390626424409,452.9326036670108,240.05427994351575,1412.2609597513588,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
8,9.0,30.0,543.4000000000001,6855084.953280866,56158.397553185,482.893282545182,965.46779263704,2409.780815625545,439.50729598250496,232.93886687072765,1379.2397037672001,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
9,10.0,30.0,543.4000000000001,7887128.537630791,52163.77531328052,482.893282545182,965.46779263704,2408.3566875623733,439.2475567273333,232.80120506548664,1379.2397037672001,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
10,11.0,30.0,543.4000000000001,8921733.067970559,46703.7070550723,482.8932825451815,965.46779263704,2407.6453136763057,439.11781297177225,232.73244087503932,1379.2397037672001,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
11,12.0,30.0,543.4000000000001,9961454.52926388,38315.585600281134,482.8932825451815,965.46779263704,2406.223943966985,438.85857679830616,232.59504570310227,1379.2397037672001,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
12,13.0,30.0,543.4000000000001,11003731.978723364,28464.855134680867,482.8932825451815,965.46779263704,2405.5139472541623,438.729084218157,232.52641463562324,1379.2397037672001,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
13,14.0,30.0,543.4000000000001,12051116.457884546,15691.737249975093,482.8932825451815,965.46779263704,2404.095327892579,438.47034966620316,232.38928532308768,1379.2397037672001,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
14,15.0,30.0,543.4000000000001,13103601.381870033,0.0,482.8932825451815,965.46779263704,2402.678537663606,438.2119487201616,232.25233282168566,1379.2397037672001,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
15,16.0,30.0,543.4000000000001,13260704.645452645,0.0,537.2332825451815,1062.0427238661807,2651.3956655532934,483.5741624262888,256.2943060859331,1517.2038912374012,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
16,17.0,30.0,543.4000000000001,12464596.909534648,0.0,591.5732825451817,1168.103302061658,2916.1764987479064,531.866151170979,281.8890601206189,1668.7190029452258,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
17,18.0,30.0,543.4000000000001,11617553.892991982,0.0,591.5732825451817,1173.770699223914,2930.3251878103156,534.4466564315383,283.2567279087153,1676.8152846055918,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
18,19.0,30.0,543.4000000000001,10699600.070911195,0.0,591.5732825451817,1181.6607057803014,2950.0226337931267,538.0391703919499,285.1607603077335,1688.086722543288,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
19,20.0,30.0,543.4000000000001,9735984.74654727,12426.131158750504,591.5732825451817,1184.3251152149749,2962.706384427332,540.352493208701,286.38682140061155,1691.8930217356785,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
20,21.0,30.0,543.4000000000001,8759245.630190343,32362.068770847283,591.5732825451817,1184.3251152149749,2966.351882203159,541.0173764460374,286.7392095163998,1691.8930217356785,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
21,22.0,30.0,543.4000000000001,7789072.746441754,48540.62162383646,591.5732825451817,1184.3251152149749,2964.5279287008493,540.6847151240615,286.56289901575263,1691.8930217356785,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
22,23.0,30.0,543.4000000000001,6832006.3254119735,57219.28432625905,591.5732825451817,1184.3251152149749,2960.8872446122914,540.020709829923,286.2109762098592,1691.8930217356785,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
23,24.0,30.0,543.4000000000001,5897793.146529648,52820.67291076202,591.5732825451817,1184.3251152149749,2954.5391217935544,538.8629089724606,285.5973417554041,1691.8930217356785,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
24,25.0,30.0,543.4000000000001,5008971.883345032,22447.51834351383,591.5732825451817,1184.3251152149749,2941.9302563219694,536.5632440681298,284.3785193561088,1691.8930217356785,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
25,26.0,30.0,543.4000000000001,4145902.3296167813,21077.311781782657,591.5732825451817,1175.8203471045435,2934.7770036951997,535.2585998037696,283.6870578959979,1679.743353006491,1298443.9965339047,6696.245690736928,1185.3295147412089,132672378.47165838
