,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,38.0,642.2,736928.1694970725,8717.615896291067,584.0955216154059,1177.201114125472,2490.3331916881652,536.7804257248832,284.4936256341881,1681.7158773221029,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
1,2.0,38.0,642.2,1516716.9998925768,0.0,584.095521615406,1174.9552527768074,2478.4274525497126,534.2141957341984,283.13352373912517,1678.5075039668677,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
2,3.0,38.0,642.2,2312463.596494723,0.0,584.095521615406,1171.161763537687,2473.994739714534,533.258743873088,282.62713425273665,1673.0882336252673,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
3,4.0,38.0,642.2,3118814.155180551,0.0,584.095521615406,1169.7673750821957,2471.049194691288,532.623844528355,282.29063760002816,1671.0962501174226,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
4,5.0,38.0,642.2,3933099.6238509994,0.0,584.095521615406,1168.7239587826468,2468.8450530288937,532.1487514348497,282.03883826047036,1669.6056554037812,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
5,6.0,38.0,642.2,4755304.571331523,0.0,584.095521615406,1167.6825716351707,2466.6451978038735,531.6745822641698,281.78752860001,1668.1179594788152,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
6,7.0,38.0,642.2,5582780.620692064,0.0,584.0955216154063,1166.989437922393,2465.181002837202,531.3589814440958,281.6202601653708,1667.1277684605618,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
7,8.0,38.0,642.2,6418150.530086048,0.0,584.0955216154064,1165.951419565384,2462.9882639390235,530.8863461665369,281.3697634682646,1665.6448850934057,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
8,9.0,38.0,642.2,7444278.2597576175,1733.7433961909264,570.748828,1140.5302351321548,2409.999980528583,519.4649534700014,275.31642533910076,1629.3289073316498,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
9,10.0,38.0,642.2,8475533.360426107,0.0,570.748828,1140.5302351321548,2408.575710807216,519.1579583619033,275.1537179318088,1629.32890733165,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
10,11.0,38.0,642.2,9509349.661822049,5348.753142645583,570.748828,1138.8162929956582,2407.864266160702,519.0046095804993,275.0724430776646,1626.8804185652261,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
11,12.0,38.0,642.2,10548283.4031533,7897.539449341595,570.748828,1138.6878033526837,2406.44275506756,518.6982090826477,274.9100508138033,1626.6968619324052,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
12,13.0,38.0,642.2,11589773.386895176,8717.615896291067,570.748828,1138.6878033526837,2405.7326877312757,518.5451571744388,274.8289333024526,1626.6968619324052,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
13,14.0,38.0,642.2,12636370.90833563,6083.618214013768,570.748828,1138.6878033526837,2404.3139272594485,518.2393495609793,274.6668552673191,1626.6968619324052,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
14,15.0,38.0,642.2,13688069.38194227,0.0,570.748828,1138.6878033526837,2402.8969961021744,517.9339362482698,274.504986211583,1626.6968619324052,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
15,16.0,38.0,642.2,13844385.687804153,0.0,634.968828,1255.244883456751,2651.614264920163,571.5438555501714,302.91824344159085,1793.2069763667873,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
16,17.0,38.0,642.2,13047485.884511191,0.0,699.1888280000001,1380.5898750461583,2916.396517463175,628.6165118191439,333.1667512641463,1972.2712500659406,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
17,18.0,38.0,642.2,12199646.664846431,0.0,699.1888280000001,1387.2882518941465,2930.54635534423,631.666447477184,334.78321716290753,1981.8403598487807,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
18,19.0,38.0,642.2,11280890.881961327,0.0,699.1888280000001,1396.6135622146835,2950.2454006832145,635.9124905282611,337.03361997997837,1995.1622317352621,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
19,20.0,38.0,642.2,10316469.8892563,0.0,699.1888280000001,1402.6183970950779,2962.9301811887485,638.6466394777723,338.48271892321935,2003.7405672786826,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
20,21.0,38.0,642.2,9338924.038957315,6579.261037878676,699.1888280000001,1403.0649748126214,2966.5759749648482,639.4324743780064,338.89921142034336,2004.378535446602,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
21,22.0,38.0,642.2,8367944.9544192515,8717.615896291067,699.1888280000001,1403.0649748126214,2964.751873364592,639.0392972574433,338.690827546445,2004.378535446602,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
22,23.0,38.0,642.2,7410073.396793906,1991.7445307904854,699.1888280000001,1403.0649748126214,2961.110893666615,638.2545000106896,338.2748850056655,2004.378535446602,1355596.09859749,1020.203215863174,1403.779244910042,153345132.7604773
