,t,C_dtes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,40.0,790.4000000000001,972815.4094710618,2466.483368587056,698.2619894701099,1412.2930316354325,2424.808958362057,643.2701093679211,340.9331579649982,2017.5614737649037,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
1,2.0,40.0,790.4000000000001,1987261.810806714,0.0,698.2619894701098,1406.5145610201394,2413.244793955226,640.202287766109,339.30721251603774,2009.3065157430563,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
2,3.0,40.0,790.4000000000001,3017208.151275348,0.0,698.2619894701115,1403.5264200720299,2408.9392553071757,639.0600846628633,338.7018448713176,2005.0377429600428,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
3,4.0,40.0,790.4000000000001,4057454.2269786857,0.0,698.2619894701115,1401.8594864610122,2406.0782177419806,638.3010888083147,338.2995770684068,2002.6564092300177,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
4,5.0,40.0,790.4000000000001,5105407.5607151855,0.0,698.2619894701115,1400.6121255171145,2403.937312732769,637.7331347042717,337.998561393264,2000.8744650244494,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
5,6.0,40.0,790.4000000000001,6161053.1640294995,0.0,698.2619894701115,1399.3671903404254,2401.8005711833757,637.1662851116764,337.6981311091885,1999.095986200608,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
6,7.0,40.0,790.4000000000001,7221818.641720101,0.0,698.2619894701115,1398.5385777122813,2400.3783838566296,636.7889974106957,337.49816862766875,1997.9122538746876,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
7,8.0,40.0,790.4000000000001,8290251.5052125845,0.0,698.2619894701115,1397.297669784983,2398.2485544672145,636.2239815237577,337.1987102075916,1996.1395282642616,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
8,9.0,40.0,790.4000000000001,9363787.694150152,0.0,698.2619894701115,1396.4717354751683,2396.830964065806,635.8479133269587,336.99939406328815,1994.9596221073834,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
9,10.0,40.0,790.4000000000001,10442420.611419266,0.0,698.2619894701115,1395.6468688578739,2395.415206195931,635.4723312768135,336.8003355767112,1993.7812412255344,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
10,11.0,40.0,790.4000000000001,11523599.422932858,0.0,698.2619894701115,1395.234835287155,2394.708013350243,635.2847222622471,336.70090279899097,1993.192621838793,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
11,12.0,40.0,790.4000000000001,12609865.091067303,0.0,698.2619894701115,1394.4115663309628,2393.2949976222285,634.9098676664802,336.5022298632345,1992.0165233299472,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
12,13.0,40.0,790.4000000000001,13698671.724761747,712.6533922497183,698.2619894701115,1393.8617589373077,2392.5891738555615,634.7226218506759,336.4029895808582,1991.231084196154,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
13,14.0,40.0,790.4000000000001,14792555.37201897,2466.483368587056,698.2619894701115,1392.8376320025493,2391.1788923103454,634.3484925978528,336.20470107686197,1989.7680457179276,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
14,15.0,40.0,790.4000000000001,15891509.486663643,0.0,698.2619894701115,1392.8376320025493,2389.7704291471655,633.9748457380063,336.0066682411433,1989.7680457179276,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
15,16.0,40.0,790.4000000000001,16095111.918342298,0.0,777.3019894701115,1537.263880738029,2638.47922997106,699.9540384307045,370.9756403682734,2196.0912581971843,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
16,17.0,40.0,790.4000000000001,15345805.265941301,0.0,856.3419894701115,1691.484949949982,2903.1761977709625,770.1746827576777,408.19258186156924,2416.4070713571173,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
17,18.0,40.0,790.4000000000001,14497966.046276543,0.0,860.5400960000002,1707.4316946389495,2930.5463553442296,777.4356276642266,412.0408826620401,2439.1881351984994,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
18,19.0,40.0,790.4000000000001,13579210.263391439,0.0,860.5400960000002,1718.9089996488417,2950.245400683215,782.6615268040138,414.8106092061273,2455.584285212631,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
19,20.0,40.0,790.4000000000001,12614789.27068641,0.0,860.5400960000002,1726.299565655481,2962.930181188749,786.0266332034123,416.5941155978085,2466.142236650687,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
20,21.0,40.0,790.4000000000001,11637243.420387423,2466.483368587056,860.5400960000002,1727.9441297901094,2966.575974964849,786.993814619085,417.1067217481151,2468.4916139858706,1575979.7086710166,288.64706755159074,1728.2638591156672,184052383.7824433
