Time,DNI
0.0,0.0
30.0,0.0
60.0,0.0
90.0,0.0
120.0,0.0
150.0,0.0
180.0,0.0
210.0,0.0
240.0,0.0
270.0,0.0
300.0,0.0
330.0,0.0
360.0,0.0
390.0,0.0
420.0,759.431047931
450.0,699.82803078
480.0,301.795236965
510.0,1018.60443544
540.0,1013.43779946
570.0,672.815960698
600.0,591.756540694
630.0,54.7372789487
660.0,56.3433419596
690.0,51.5767277634
720.0,73.8797033806
750.0,53.177989841
780.0,50.3773178173
810.0,55.7370599052
840.0,334.949620672
870.0,66.5540388155
900.0,56.9678872601
930.0,957.479872628
960.0,1022.62748034
990.0,547.915594522
1020.0,0.0
1050.0,0.0
1080.0,0.0
1110.0,0.0
1140.0,0.0
1170.0,0.0
1200.0,0.0
1230.0,0.0
1260.0,0.0
1290.0,0.0
1320.0,0.0
1350.0,0.0
1380.0,0.0
1410.0,0.0
1440.0,0.0
1470.0,0.0
1500.0,0.0
1530.0,0.0
1560.0,0.0
1590.0,0.0
1620.0,0.0
1650.0,0.0
1680.0,0.0
1710.0,0.0
1740.0,0.0
1770.0,0.0
1800.0,0.0
1830.0,0.0
1860.0,1100.445724
1890.0,796.09186804
1920.0,231.593797851
1950.0,2688.84876746
1980.0,4245.23955833
2010.0,2241.72565405
2040.0,1468.77382298
2070.0,1139.77070194
2100.0,513.025375484
2130.0,824.079682698
2160.0,859.158572224
2190.0,532.059989771
2220.0,780.279430123
2250.0,504.583265323
2280.0,61.1437188455
2310.0,43.4553503259
2340.0,17.6415688942
2370.0,28.1800852365
2400.0,34.3021517987
2430.0,19.0983037198
2460.0,0.0
2490.0,0.0
2520.0,0.0
2550.0,0.0
2580.0,0.0
2610.0,0.0
2640.0,0.0
2670.0,0.0
2700.0,0.0
2730.0,0.0
2760.0,0.0
2790.0,0.0
2820.0,0.0
2850.0,0.0
2880.0,0.0
2910.0,0.0
2940.0,0.0
2970.0,0.0
3000.0,0.0
3030.0,0.0
3060.0,0.0
3090.0,0.0
3120.0,0.0
3150.0,0.0
3180.0,0.0
3210.0,0.0
3240.0,0.0
3270.0,0.0
3300.0,26.6711917164
3330.0,40.7963509349
3360.0,45.7528349767
3390.0,39.2493449968
3420.0,39.8568950799
3450.0,0.0
3480.0,0.0
3510.0,0.0
3540.0,0.0
3570.0,0.0
3600.0,0.0
3630.0,32.9084651317
3660.0,54.8371660235
3690.0,47.4216343367
3720.0,0.0
3750.0,0.0
3780.0,0.0
3810.0,0.0
3840.0,0.0
3870.0,38.8699954635
3900.0,0.0
3930.0,0.0
3960.0,0.0
3990.0,0.0
4020.0,0.0
4050.0,0.0
4080.0,0.0
4110.0,0.0
4140.0,0.0
4170.0,0.0
4200.0,0.0
4230.0,0.0
4260.0,0.0
4290.0,0.0
4320.0,0.0
4350.0,0.0
4380.0,0.0
4410.0,0.0
4440.0,0.0
4470.0,0.0
4500.0,0.0
4530.0,0.0
4560.0,0.0
4590.0,0.0
4620.0,0.0
4650.0,0.0
4680.0,0.0
4710.0,0.0
4740.0,50.8234810198
4770.0,0.0
4800.0,0.0
4830.0,0.0
4860.0,0.0
4890.0,0.0
4920.0,0.0
4950.0,0.0
4980.0,0.0
5010.0,0.0
5040.0,0.0
5070.0,0.0
5100.0,0.0
5130.0,0.0
5160.0,0.0
5190.0,0.0
5220.0,0.0
5250.0,0.0
5280.0,0.0
5310.0,55.7551169158
5340.0,0.0
5370.0,0.0
5400.0,0.0
5430.0,0.0
5460.0,0.0
5490.0,0.0
5520.0,0.0
5550.0,0.0
5580.0,0.0
5610.0,0.0
5640.0,0.0
5670.0,0.0
5700.0,0.0
5730.0,0.0
5760.0,0.0
5790.0,0.0
5820.0,0.0
5850.0,0.0
5880.0,0.0
5910.0,0.0
5940.0,0.0
5970.0,0.0
6000.0,0.0
6030.0,0.0
6060.0,0.0
6090.0,0.0
6120.0,0.0
6150.0,0.0
6180.0,463.930293703
6210.0,296.262745172
6240.0,48.5999676342
6270.0,66.5960733586
6300.0,46.171914796
6330.0,54.1689475817
6360.0,258.058941063
6390.0,233.722203369
6420.0,397.81786126
6450.0,59.0611738761
6480.0,61.006206308
6510.0,66.8360168845
6540.0,307.454175123
6570.0,676.98406476
6600.0,0.0
6630.0,0.0
6660.0,0.0
6690.0,0.0
6720.0,0.0
6750.0,0.0
6780.0,0.0
6810.0,0.0
6840.0,0.0
6870.0,0.0
6900.0,0.0
6930.0,0.0
6960.0,0.0
6990.0,0.0
7020.0,0.0
7050.0,0.0
7080.0,0.0
7110.0,0.0
7140.0,0.0
7170.0,0.0
7200.0,0.0
7230.0,0.0
7260.0,0.0
7290.0,0.0
7320.0,0.0
7350.0,0.0
7380.0,0.0
7410.0,0.0
7440.0,0.0
7470.0,0.0
7500.0,0.0
7530.0,0.0
7560.0,0.0
7590.0,0.0
7620.0,64.8631938953
7650.0,13.4045655671
7680.0,24.6602302512
7710.0,44.7952402926
7740.0,39.1314844574
7770.0,34.1100941267
7800.0,0.0
7830.0,16.1111781404
7860.0,67.1657219433
7890.0,42.2443350112
7920.0,57.7600322958
7950.0,235.5030818
7980.0,63.7494444068
8010.0,106.109587385
8040.0,283.532766885
8070.0,55.3094869213
8100.0,398.76790432
8130.0,1348.48020323
8160.0,857.638712389
8190.0,220.486261585
8220.0,0.0
8250.0,0.0
8280.0,0.0
8310.0,0.0
8340.0,0.0
8370.0,0.0
8400.0,0.0
8430.0,0.0
8460.0,0.0
8490.0,0.0
8520.0,0.0
8550.0,0.0
8580.0,0.0
8610.0,0.0
8640.0,0.0
8670.0,0.0
8700.0,0.0
8730.0,0.0
8760.0,0.0
8790.0,0.0
8820.0,0.0
8850.0,0.0
8880.0,0.0
8910.0,0.0
8940.0,0.0
8970.0,0.0
9000.0,0.0
9030.0,0.0
9060.0,595.617968522
9090.0,270.669088045
9120.0,54.2315326312
9150.0,64.8479305974
9180.0,40.2312351569
9210.0,41.1426086956
9240.0,51.713977344
9270.0,61.1873874856
9300.0,64.0745290439
9330.0,602.993081319
9360.0,0.0
9390.0,0.0
9420.0,65.7598337373
