Time,DNI
0.0,0
30.0,0
60.0,0
90.0,0
120.0,0
150.0,0
180.0,0
210.0,0
240.0,0
270.0,0
300.0,0
330.0,0
360.0,0
390.0,0
420.0,0
450.0,59
480.0,305
510.0,595
540.0,759
570.0,817
600.0,739
630.0,497
660.0,439
690.0,475
720.0,542
750.0,847
780.0,718
810.0,681
840.0,833
870.0,561
900.0,264
930.0,305
960.0,204
990.0,50
1020.0,0
1050.0,0
1080.0,0
1110.0,0
1140.0,0
1170.0,0
1200.0,0
1230.0,0
1260.0,0
1290.0,0
1320.0,0
1350.0,0
1380.0,0
1410.0,0
1440.0,0
1470.0,0
1500.0,0
1530.0,0
1560.0,0
1590.0,0
1620.0,0
1650.0,0
1680.0,0
1710.0,0
1740.0,0
1770.0,0
1800.0,0
1830.0,0
1860.0,0
1890.0,63
1920.0,314
1950.0,573
1980.0,708
2010.0,561
2040.0,616
2070.0,582
2100.0,514
2130.0,517
2160.0,645
2190.0,658
2220.0,594
2250.0,730
2280.0,687
2310.0,560
2340.0,427
2370.0,308
2400.0,154
2430.0,52
2460.0,0
2490.0,0
2520.0,0
2550.0,0
2580.0,0
2610.0,0
2640.0,0
2670.0,0
2700.0,0
2730.0,0
2760.0,0
2790.0,0
2820.0,0
2850.0,0
2880.0,0
2910.0,0
2940.0,0
2970.0,0
3000.0,0
3030.0,0
3060.0,0
3090.0,0
3120.0,0
3150.0,0
3180.0,0
3210.0,0
3240.0,0
3270.0,0
3300.0,0
3330.0,50
3360.0,21
3390.0,29
3420.0,142
3450.0,428
3480.0,488
3510.0,533
3540.0,462
3570.0,478
3600.0,482
3630.0,407
3660.0,632
3690.0,756
3720.0,653
3750.0,491
3780.0,291
3810.0,214
3840.0,109
3870.0,51
3900.0,0
3930.0,0
3960.0,0
3990.0,0
4020.0,0
4050.0,0
4080.0,0
4110.0,0
4140.0,0
4170.0,0
4200.0,0
4230.0,0
4260.0,0
4290.0,0
4320.0,0
4350.0,0
4380.0,0
4410.0,0
4440.0,0
4470.0,0
4500.0,0
4530.0,0
4560.0,0
4590.0,0
4620.0,0
4650.0,0
4680.0,0
4710.0,0
4740.0,0
4770.0,57
4800.0,225
4830.0,515
4860.0,728
4890.0,803
4920.0,762
4950.0,595
4980.0,586
5010.0,582
5040.0,616
5070.0,655
5100.0,747
5130.0,922
5160.0,746
5190.0,643
5220.0,376
5250.0,402
5280.0,297
5310.0,89
5340.0,0
5370.0,0
5400.0,0
5430.0,0
5460.0,0
5490.0,0
5520.0,0
5550.0,0
5580.0,0
5610.0,0
5640.0,0
5670.0,0
5700.0,0
5730.0,0
5760.0,0
5790.0,0
5820.0,0
5850.0,0
5880.0,0
5910.0,0
5940.0,0
5970.0,0
6000.0,0
6030.0,0
6060.0,0
6090.0,0
6120.0,0
6150.0,0
6180.0,0
6210.0,47
6240.0,122
6270.0,417
6300.0,708
6330.0,694
6360.0,660
6390.0,551
6420.0,509
6450.0,556
6480.0,625
6510.0,589
6540.0,679
6570.0,727
6600.0,761
6630.0,628
6660.0,407
6690.0,372
6720.0,332
6750.0,68
6780.0,0
6810.0,0
6840.0,0
6870.0,0
6900.0,0
6930.0,0
6960.0,0
6990.0,0
7020.0,0
7050.0,0
7080.0,0
7110.0,0
7140.0,0
7170.0,0
7200.0,0
7230.0,0
7260.0,0
7290.0,0
7320.0,0
7350.0,0
7380.0,0
7410.0,0
7440.0,0
7470.0,0
7500.0,0
7530.0,0
7560.0,0
7590.0,0
7620.0,0
7650.0,50
7680.0,25
7710.0,76
7740.0,348
7770.0,506
7800.0,480
7830.0,594
7860.0,526
7890.0,513
7920.0,559
7950.0,604
7980.0,599
8010.0,635
8040.0,556
8070.0,426
8100.0,294
8130.0,248
8160.0,136
8190.0,30
8220.0,0
8250.0,0
8280.0,0
8310.0,0
8340.0,0
8370.0,0
8400.0,0
8430.0,0
8460.0,0
8490.0,0
8520.0,0
8550.0,0
8580.0,0
8610.0,0
8640.0,0
8670.0,0
8700.0,0
8730.0,0
8760.0,0
8790.0,0
8820.0,0
8850.0,0
8880.0,0
8910.0,0
8940.0,0
8970.0,0
9000.0,0
9030.0,0
9060.0,0
9090.0,15
9120.0,0
9150.0,0
9180.0,0
9210.0,0
9240.0,0
9270.0,57
9300.0,25
9330.0,26
9360.0,179
9390.0,316
9420.0,474
9450.0,127
9480.0,101
9510.0,272
9540.0,182
9570.0,136
9600.0,84
9630.0,14
9660.0,0
9690.0,0
9720.0,0
9750.0,0
9780.0,0
9810.0,0
9840.0,0
9870.0,0
9900.0,0
9930.0,0
9960.0,0
9990.0,0
10020.0,0
10050.0,0
10080.0,0
10110.0,0
10140.0,0
10170.0,0
10200.0,0
10230.0,0
10260.0,0
10290.0,0
10320.0,0
10350.0,0
10380.0,0
10410.0,0
10440.0,0
10470.0,0
10500.0,0
10530.0,28
10560.0,0
10590.0,259
10620.0,711
10650.0,778
10680.0,617
10710.0,460
10740.0,704
10770.0,692
10800.0,833
10830.0,903
10860.0,587
10890.0,821
10920.0,851
10950.0,791
10980.0,752
11010.0,643
11040.0,512
11070.0,192
11100.0,0
11130.0,0
11160.0,0
11190.0,0
11220.0,0
11250.0,0
11280.0,0
11310.0,0
11340.0,0
11370.0,0
11400.0,0
11430.0,0
11460.0,0
11490.0,0
11520.0,0
11550.0,0
11580.0,0
11610.0,0
11640.0,0
11670.0,0
11700.0,0
11730.0,0
11760.0,0
11790.0,0
11820.0,0
11850.0,0
11880.0,0
11910.0,0
11940.0,0
11970.0,25
12000.0,0
12030.0,3
12060.0,23
12090.0,50
12120.0,122
12150.0,531
12180.0,532
12210.0,604
12240.0,620
12270.0,596
12300.0,464
12330.0,463
12360.0,540
12390.0,483
12420.0,383
12450.0,214
12480.0,148
12510.0,90
12540.0,0
12570.0,0
12600.0,0
12630.0,0
12660.0,0
12690.0,0
12720.0,0
12750.0,0
12780.0,0
12810.0,0
12840.0,0
12870.0,0
12900.0,0
12930.0,0
12960.0,0
12990.0,0
13020.0,0
13050.0,0
13080.0,0
13110.0,0
13140.0,0
13170.0,0
